"start_time","finish_time","src_ip","dst_ip","total_bytes","total_common_protocols","total_src_ports","total_dst_ports","total_http_errors","total_failures",duration
"2017-07-03 13:40:37.191","2017-07-03 13:41:38.454","192.168.10.51","52.55.225.127",757,0,1,1,0,0,"61.262471"
"2017-07-03 12:42:21.433","2017-07-03 12:43:52.934","192.168.10.51","52.55.237.80",917,0,1,1,0,0,"91.501090"
"2017-07-03 14:21:04.920","2017-07-03 14:23:06.474","192.168.10.51","52.57.8.45",2710,0,1,1,0,0,"121.554398"
"2017-07-03 14:22:06.856","2017-07-03 14:37:10.548","192.168.10.51","52.58.47.130",3177,0,2,1,0,0,"903.692030"
"2017-07-03 13:21:28.949","2017-07-03 13:22:29.351","192.168.10.51","52.6.13.28",350,0,1,1,0,0,"60.401859"
"2017-07-03 12:53:05.532","2017-07-03 12:54:06.016","192.168.10.51","52.6.166.244",782,0,1,1,0,0,"60.483923"
"2017-07-03 13:49:37.288","2017-07-03 13:50:38.137","192.168.10.51","52.6.189.72",712,0,1,1,0,0,"60.848441"
"2017-07-03 13:11:18.242","2017-07-03 13:12:19.224","192.168.10.51","52.6.254.241",2593,0,2,1,0,0,"60.981242"
"2017-07-03 12:19:39.946","2017-07-03 12:19:56.453","192.168.10.51","52.60.158.149",676,0,2,1,0,0,"16.506656"
"2017-07-03 13:25:03.549","2017-07-03 13:25:04.383","192.168.10.51","52.68.21.107",845,0,1,1,0,0,"0.833693"
"2017-07-03 13:31:33.145","2017-07-03 13:32:35.561","192.168.10.51","52.69.33.104",2362,0,1,1,0,0,"62.416096"
"2017-07-03 13:40:37.577","2017-07-03 13:40:43.360","192.168.10.51","52.7.63.101",501,0,1,1,0,0,"5.783573"
"2017-07-03 14:46:08.552","2017-07-03 14:47:23.838","192.168.10.51","52.71.171.101",890,0,1,1,0,0,"75.285366"
"2017-07-03 12:53:08.495","2017-07-03 12:53:13.916","192.168.10.51","52.71.86.199",676,0,2,1,0,0,"5.420369"
"2017-07-03 13:49:33.374","2017-07-03 13:50:38.128","192.168.10.51","52.72.181.178",16937,0,2,1,0,0,"64.754495"
"2017-07-03 12:28:29.051","2017-07-03 12:29:29.696","192.168.10.51","52.72.208.86",1026,0,1,1,0,0,"60.644644"
"2017-07-03 13:31:37.106","2017-07-03 13:32:37.664","192.168.10.51","52.72.224.145",1568,0,1,1,0,0,"60.558072"
"2017-07-03 13:21:28.486","2017-07-03 13:22:29.318","192.168.10.51","52.72.224.189",464,0,1,1,0,0,"60.831849"
"2017-07-03 12:22:27.059","2017-07-03 12:23:28.625","192.168.10.51","52.73.176.198",602,0,1,1,0,0,"61.565644"
"2017-07-03 13:40:35.547","2017-07-03 13:50:35.437","192.168.10.51","52.73.178.249",12847,0,3,2,0,0,"599.890417"
"2017-07-03 13:40:36.422","2017-07-03 14:23:11.462","192.168.10.51","52.73.182.32",1702,0,2,2,0,0,"2555.039313"
"2017-07-03 14:34:34.184","2017-07-03 14:35:35.736","192.168.10.51","52.73.225.5",2286,0,1,1,0,0,"61.551601"
"2017-07-03 13:40:36.471","2017-07-03 13:41:38.173","192.168.10.51","52.73.254.202",675,0,1,1,0,0,"61.702608"
"2017-07-03 14:34:35.158","2017-07-03 14:34:45.903","192.168.10.51","52.73.63.255",958,0,1,1,0,0,"10.744472"
"2017-07-03 12:25:29.726","2017-07-03 12:27:25.739","192.168.10.51","52.84.136.32",475,0,1,1,0,0,"116.012754"
"2017-07-03 12:44:59.323","2017-07-03 12:46:49.067","192.168.10.51","52.84.136.77",659,0,1,1,0,0,"109.743615"
"2017-07-03 13:49:36.063","2017-07-03 13:51:31.566","192.168.10.51","52.84.140.151",809,0,1,1,0,0,"115.503312"
"2017-07-03 12:19:41.673","2017-07-03 12:21:38.829","192.168.10.51","52.84.141.95",5081,0,1,1,0,0,"117.155847"
"2017-07-03 13:40:33.448","2017-07-03 14:48:01.763","192.168.10.51","52.84.142.241",1427,0,4,2,0,0,"4048.315195"
"2017-07-03 12:28:29.327","2017-07-03 12:30:25.115","192.168.10.51","52.84.143.110",446,0,2,1,0,0,"115.787990"
"2017-07-03 12:28:28.429","2017-07-03 14:36:29.299","192.168.10.51","52.84.143.124",2434,0,2,1,0,0,"7680.870060"
"2017-07-03 14:34:33.236","2017-07-03 14:36:29.300","192.168.10.51","52.84.143.142",708,0,1,1,0,0,"116.063813"
"2017-07-03 12:28:27.610","2017-07-03 12:30:24.115","192.168.10.51","52.84.143.168",716,0,1,1,0,0,"116.505726"
"2017-07-03 13:49:36.203","2017-07-03 13:51:33.566","192.168.10.51","52.84.143.188",1784,0,1,1,0,0,"117.363193"
"2017-07-03 13:49:34.948","2017-07-03 13:51:30.566","192.168.10.51","52.84.143.21",1058,0,1,1,0,0,"115.617769"
"2017-07-03 13:40:32.277","2017-07-03 13:42:29.051","192.168.10.51","52.84.143.218",1604,0,2,1,0,0,"116.773922"
"2017-07-03 14:21:05.231","2017-07-03 14:36:30.301","192.168.10.51","52.84.143.31",1784,0,3,1,0,0,"925.069697"
"2017-07-03 12:39:38.461","2017-07-03 12:41:35.069","192.168.10.51","52.84.143.81",892,0,1,1,0,0,"116.608765"
"2017-07-03 12:42:17.670","2017-07-03 13:49:42.549","192.168.10.51","52.84.143.97",892,0,4,1,0,0,"4044.878870"
"2017-07-03 13:40:37.021","2017-07-03 13:42:33.040","192.168.10.51","52.84.145.138",678,0,1,1,0,0,"116.018686"
"2017-07-03 13:49:37.100","2017-07-03 13:51:32.566","192.168.10.51","52.84.145.175",736,0,1,1,0,0,"115.465905"
"2017-07-03 12:19:40.916","2017-07-03 12:21:36.825","192.168.10.51","52.84.145.216",343,0,1,1,0,0,"115.908824"
"2017-07-03 13:40:37.759","2017-07-03 13:42:33.040","192.168.10.51","52.84.145.217",468,0,2,1,0,0,"115.281047"
"2017-07-03 12:39:37.212","2017-07-03 12:41:33.085","192.168.10.51","52.84.145.252",2839,0,4,1,0,0,"115.872290"
"2017-07-03 12:28:26.831","2017-07-03 12:30:23.114","192.168.10.51","52.84.145.67",4123,0,3,1,0,0,"116.283184"
"2017-07-03 12:39:37.136","2017-07-03 12:41:33.070","192.168.10.51","52.84.145.96",1254,0,1,1,0,0,"115.933706"
"2017-07-03 12:50:22.014","2017-07-03 12:52:18.354","192.168.10.51","52.84.26.155",1021,0,1,1,0,0,"116.340415"
"2017-07-03 12:50:22.950","2017-07-03 12:52:19.355","192.168.10.51","52.84.26.175",1928,0,1,1,0,0,"116.404571"
"2017-07-03 12:53:05.325","2017-07-03 12:55:00.829","192.168.10.51","52.84.26.25",834,0,1,1,0,0,"115.503647"
"2017-07-03 12:50:22.014","2017-07-03 12:52:17.355","192.168.10.51","52.84.28.145",779,0,1,1,0,0,"115.341123"
"2017-07-03 12:50:23.594","2017-07-03 12:52:19.356","192.168.10.51","52.84.30.244",700,0,1,1,0,0,"115.762127"
"2017-07-03 12:50:23.894","2017-07-03 12:52:19.355","192.168.10.51","52.84.33.9",831,0,1,1,0,0,"115.461613"
"2017-07-03 12:53:05.372","2017-07-03 12:55:00.831","192.168.10.51","52.84.39.186",690,0,1,1,0,0,"115.458316"
"2017-07-03 12:53:07.310","2017-07-03 12:55:02.829","192.168.10.51","52.84.40.8",446,0,1,1,0,0,"115.519648"
"2017-07-03 13:41:39.714","2017-07-03 13:41:45.352","192.168.10.51","52.84.57.246",389,0,1,1,0,0,"5.638768"
"2017-07-03 12:19:42.533","2017-07-03 12:25:38.731","192.168.10.51","52.84.62.229",356,0,3,1,0,0,"356.197824"
"2017-07-03 14:34:34.184","2017-07-03 14:36:30.326","192.168.10.51","52.84.64.62",707,0,1,1,0,0,"116.141413"
"2017-07-03 13:07:58.482","2017-07-03 13:09:53.984","192.168.10.51","52.85.100.25",283,0,1,1,0,0,"115.501449"
"2017-07-03 12:53:03.506","2017-07-03 12:54:12.269","192.168.10.51","52.86.189.192",23131,0,2,1,0,0,"68.763068"
"2017-07-03 12:22:32.898","2017-07-03 12:29:30.403","192.168.10.51","52.86.21.54",6484,0,2,1,0,0,"417.504938"
"2017-07-03 13:49:37.289","2017-07-03 13:50:38.161","192.168.10.51","52.87.113.109",1234,0,1,1,0,0,"60.872042"
"2017-07-03 14:46:10.571","2017-07-03 14:46:13.269","192.168.10.51","52.87.201.4",0,0,0,0,0,0,"2.698187"
"2017-07-03 14:46:07.418","2017-07-03 14:47:08.484","192.168.10.51","52.87.59.64",0,0,2,1,0,0,"61.065518"
"2017-07-03 12:53:06.622","2017-07-03 12:54:07.648","192.168.10.51","52.89.228.44",1589,0,1,1,0,0,"61.026495"
"2017-07-03 13:40:39.615","2017-07-03 13:40:40.173","192.168.10.51","52.9.199.68",464,0,1,1,0,0,"0.557883"
"2017-07-03 12:25:33.292","2017-07-03 12:26:33.747","192.168.10.51","52.9.26.17",1783,0,2,1,0,0,"60.455248"
"2017-07-03 13:40:34.274","2017-07-03 13:40:37.486","192.168.10.51","52.94.232.33",385,0,1,1,0,0,"3.212486"
"2017-07-03 12:28:29.097","2017-07-03 14:47:10.934","192.168.10.51","54.152.24.232",3982,0,3,1,0,0,"8321.836412"
"2017-07-03 12:53:05.591","2017-07-03 12:54:06.719","192.168.10.51","54.152.83.206",715,0,1,1,0,0,"61.128164"
"2017-07-03 14:34:34.449","2017-07-03 14:35:35.150","192.168.10.51","54.164.191.80",959,0,1,1,0,0,"60.700912"
"2017-07-03 12:53:07.480","2017-07-03 12:54:08.644","192.168.10.51","54.164.45.172",3518,0,2,1,0,0,"61.164236"
"2017-07-03 13:21:28.949","2017-07-03 13:50:38.648","192.168.10.51","54.165.207.11",1148,0,2,2,0,0,"1749.699369"
"2017-07-03 13:21:28.482","2017-07-03 13:22:29.393","192.168.10.51","54.165.31.115",409,0,1,1,0,0,"60.911030"
"2017-07-03 12:53:07.140","2017-07-03 12:54:08.156","192.168.10.51","54.165.89.238",877,0,1,1,0,0,"61.016127"
"2017-07-03 14:46:09.406","2017-07-03 14:46:19.510","192.168.10.51","54.167.238.223",439,0,2,1,0,0,"10.103643"
"2017-07-03 13:40:34.264","2017-07-03 13:41:34.999","192.168.10.51","54.171.2.32",277,0,2,1,0,0,"60.734208"
"2017-07-03 13:49:36.123","2017-07-03 13:50:36.621","192.168.10.51","54.173.192.229",1631,0,1,1,0,0,"60.497924"
"2017-07-03 13:21:28.482","2017-07-03 13:22:29.349","192.168.10.51","54.174.66.111",500,0,1,1,0,0,"60.866798"
"2017-07-03 12:58:36.298","2017-07-03 13:22:29.474","192.168.10.51","54.175.30.26",2430,0,2,2,0,0,"1433.176270"
"2017-07-03 13:58:35.169","2017-07-03 14:00:06.142","192.168.10.51","54.175.45.34",518,0,1,1,0,0,"90.973530"
"2017-07-03 12:53:38.940","2017-07-03 12:54:39.869","192.168.10.51","54.187.228.155",5410,0,6,1,0,0,"60.929304"
"2017-07-03 13:31:37.137","2017-07-03 13:31:37.500","192.168.10.51","54.191.136.137",1085,0,1,1,0,0,"0.363127"
"2017-07-03 13:21:29.855","2017-07-03 13:26:59.722","192.168.10.51","54.192.36.157",892,0,3,1,0,0,"329.867286"
"2017-07-03 13:21:25.313","2017-07-03 13:33:25.332","192.168.10.51","54.192.36.17",871,0,2,1,0,0,"720.019259"
"2017-07-03 13:40:34.944","2017-07-03 13:42:36.047","192.168.10.51","54.192.36.177",2156,0,2,1,0,0,"121.102644"
"2017-07-03 13:31:29.753","2017-07-03 13:31:35.787","192.168.10.51","54.192.36.38",0,0,1,1,0,0,"6.034904"
"2017-07-03 13:41:34.675","2017-07-03 13:43:29.111","192.168.10.51","54.192.36.90",499,0,2,1,0,0,"114.436395"
"2017-07-03 13:28:08.877","2017-07-03 13:33:33.336","192.168.10.51","54.192.36.97",1338,0,2,1,0,0,"324.459317"
"2017-07-03 13:31:36.145","2017-07-03 13:33:31.335","192.168.10.51","54.192.37.137",612,0,2,1,0,0,"115.190251"
"2017-07-03 14:22:05.554","2017-07-03 14:24:01.581","192.168.10.51","54.192.37.143",722,0,1,1,0,0,"116.027768"
"2017-07-03 14:46:10.135","2017-07-03 14:48:05.774","192.168.10.51","54.192.37.164",332,0,2,1,0,0,"115.638578"
"2017-07-03 14:46:07.418","2017-07-03 14:48:02.773","192.168.10.51","54.192.37.167",290,0,2,1,0,0,"115.355267"
"2017-07-03 14:46:07.419","2017-07-03 14:48:04.773","192.168.10.51","54.192.37.194",1120,0,1,1,0,0,"117.354537"
"2017-07-03 13:21:31.639","2017-07-03 13:23:27.015","192.168.10.51","54.192.37.220",387,0,2,1,0,0,"115.376225"
"2017-07-03 13:28:08.806","2017-07-03 13:30:05.785","192.168.10.51","54.192.37.234",1123,0,1,1,0,0,"116.979191"
"2017-07-03 12:22:27.077","2017-07-03 12:55:01.830","192.168.10.51","54.192.37.237",2608,0,3,1,0,0,"1954.752811"
"2017-07-03 13:31:36.844","2017-07-03 13:31:37.446","192.168.10.51","54.192.37.25",3858,0,2,1,0,0,"0.602446"
"2017-07-03 13:28:09.067","2017-07-03 13:30:04.785","192.168.10.51","54.192.37.254",2608,0,2,1,0,0,"115.718704"
"2017-07-03 13:31:32.130","2017-07-03 13:33:28.334","192.168.10.51","54.192.37.35",602,0,1,1,0,0,"116.203838"
"2017-07-03 13:31:37.394","2017-07-03 13:31:42.799","192.168.10.51","54.192.37.4",1885,0,5,1,0,0,"5.405132"
"2017-07-03 13:31:36.145","2017-07-03 14:48:08.773","192.168.10.51","54.192.37.5",11428,0,2,1,0,0,"4592.628286"
"2017-07-03 13:41:37.060","2017-07-03 13:43:29.111","192.168.10.51","54.192.37.50",830,0,2,1,0,0,"112.050887"
"2017-07-03 13:41:40.727","2017-07-03 13:41:46.348","192.168.10.51","54.192.37.53",0,0,1,1,0,0,"5.621543"
"2017-07-03 12:22:27.565","2017-07-03 12:22:33.094","192.168.10.51","54.192.37.61",382,0,1,1,0,0,"5.528802"
"2017-07-03 13:49:36.616","2017-07-03 13:50:37.799","192.168.10.51","54.193.25.132",2652,0,1,1,0,0,"61.182783"
"2017-07-03 13:49:35.218","2017-07-03 13:49:38.025","192.168.10.51","54.197.253.149",1240,0,1,1,0,0,"2.807222"
"2017-07-03 12:50:20.790","2017-07-03 12:50:49.393","192.168.10.51","54.203.252.122",70283,0,6,1,0,0,"28.603673"
"2017-07-03 12:22:33.513","2017-07-03 12:23:33.997","192.168.10.51","54.208.155.196",1407,0,1,1,0,0,"60.484047"
"2017-07-03 12:53:07.909","2017-07-03 12:54:08.944","192.168.10.51","54.208.229.139",914,0,1,1,0,0,"61.034317"
"2017-07-03 12:28:29.605","2017-07-03 14:47:11.492","192.168.10.51","54.209.201.101",3932,0,3,1,0,0,"8321.887352"
"2017-07-03 14:46:08.245","2017-07-03 14:47:09.262","192.168.10.51","54.209.247.112",6412,0,2,1,0,0,"61.016925"
"2017-07-03 14:22:06.241","2017-07-03 14:23:07.293","192.168.10.51","54.209.79.201",1453,0,1,1,0,0,"61.051741"
"2017-07-03 13:07:58.888","2017-07-03 13:08:59.888","192.168.10.51","54.210.204.41",369,0,1,1,0,0,"61.000195"
"2017-07-03 13:31:40.660","2017-07-03 13:32:11.475","192.168.10.51","54.210.216.23",1044,0,4,1,0,0,"30.815178"
"2017-07-03 13:25:05.629","2017-07-03 13:26:06.131","192.168.10.51","54.210.220.88",715,0,1,1,0,0,"60.501826"
"2017-07-03 12:45:08.971","2017-07-03 12:46:12.494","192.168.10.51","54.214.26.58",1451,0,1,1,0,0,"63.522344"
"2017-07-03 14:34:34.798","2017-07-03 14:35:35.740","192.168.10.51","54.215.231.227",4294,0,1,1,0,0,"60.941710"
"2017-07-03 13:49:36.166","2017-07-03 13:50:36.926","192.168.10.51","54.219.149.130",1403,0,1,1,0,0,"60.759966"
"2017-07-03 13:31:33.186","2017-07-03 13:31:38.950","192.168.10.51","54.225.131.84",3488,0,1,1,0,0,"5.764591"
"2017-07-03 13:41:40.807","2017-07-03 13:42:42.101","192.168.10.51","54.225.133.124",709,0,1,1,0,0,"61.294145"
"2017-07-03 14:16:35.993","2017-07-03 14:22:06.222","192.168.10.51","54.225.169.245",3857,0,2,1,0,0,"330.229086"
"2017-07-03 13:58:35.092","2017-07-03 13:58:35.195","192.168.10.51","54.225.255.135",627,0,1,1,0,0,"0.102146"
"2017-07-03 14:16:36.138","2017-07-03 14:16:39.426","192.168.10.51","54.227.239.204",3558,0,4,1,0,0,"3.287952"
"2017-07-03 12:53:05.284","2017-07-03 12:55:00.829","192.168.10.51","54.230.36.135",2725,0,1,1,0,0,"115.545227"
"2017-07-03 12:22:28.709","2017-07-03 12:24:25.209","192.168.10.51","54.230.37.93",692,0,1,1,0,0,"116.499976"
"2017-07-03 13:31:38.485","2017-07-03 13:33:36.336","192.168.10.51","54.230.38.191",1579,0,4,2,0,0,"117.851280"
"2017-07-03 13:31:32.159","2017-07-03 13:33:29.336","192.168.10.51","54.230.38.215",851,0,1,1,0,0,"117.176911"
"2017-07-03 13:49:36.532","2017-07-03 13:49:42.815","192.168.10.51","54.231.82.42",708,0,1,1,0,0,"6.283210"
"2017-07-03 13:21:30.998","2017-07-03 13:43:29.132","192.168.10.51","54.235.105.11",3290,0,2,1,0,0,"1318.133763"
"2017-07-03 14:48:37.277","2017-07-03 14:49:38.278","192.168.10.51","54.235.145.152",543,0,1,1,0,0,"61.001074"
"2017-07-03 13:41:38.781","2017-07-03 13:42:39.830","192.168.10.51","54.235.182.124",4243,0,1,1,0,0,"61.049359"
"2017-07-03 13:31:31.411","2017-07-03 13:32:32.040","192.168.10.51","54.235.185.192",1448,0,5,1,0,0,"60.628695"
"2017-07-03 14:16:35.890","2017-07-03 14:16:39.270","192.168.10.51","54.235.190.106",3563,0,2,1,0,0,"3.380517"
"2017-07-03 13:41:41.047","2017-07-03 13:42:41.904","192.168.10.51","54.236.132.218",1065,0,2,1,0,0,"60.856856"
"2017-07-03 12:53:08.192","2017-07-03 12:53:28.447","192.168.10.51","54.236.254.146",818,0,1,1,0,0,"20.255570"
"2017-07-03 12:19:43.257","2017-07-03 12:20:43.791","192.168.10.51","54.243.207.115",3802,0,2,1,0,0,"60.534392"
"2017-07-03 12:53:05.623","2017-07-03 12:54:36.403","192.168.10.51","54.243.243.238",882,0,1,1,0,0,"90.780160"
"2017-07-03 12:45:03.762","2017-07-03 12:46:07.710","192.168.10.51","54.243.245.103",2294,0,1,1,0,0,"63.947558"
"2017-07-03 14:16:34.517","2017-07-03 14:17:35.463","192.168.10.51","54.243.34.245",2148,0,2,1,0,0,"60.946416"
"2017-07-03 14:21:05.284","2017-07-03 14:21:10.598","192.168.10.51","54.243.43.158",340,0,1,1,0,0,"5.314326"
"2017-07-03 12:19:45.643","2017-07-03 12:20:48.727","192.168.10.51","54.243.80.169",3078,0,1,1,0,0,"63.083879"
"2017-07-03 12:45:11.785","2017-07-03 12:46:13.085","192.168.10.51","54.245.89.65",1359,0,1,1,0,0,"61.299529"
"2017-07-03 13:25:03.545","2017-07-03 13:26:06.136","192.168.10.51","54.248.244.125",849,0,1,1,0,0,"62.591088"
"2017-07-03 13:25:05.660","2017-07-03 13:25:37.343","192.168.10.51","54.64.118.111",784,0,1,1,0,0,"31.682366"
"2017-07-03 13:25:05.659","2017-07-03 13:26:06.973","192.168.10.51","54.64.165.208",780,0,1,1,0,0,"61.313361"
"2017-07-03 14:46:11.427","2017-07-03 14:47:12.103","192.168.10.51","54.69.176.113",1525,0,2,2,0,0,"60.675809"
"2017-07-03 14:21:05.324","2017-07-03 14:21:05.753","192.168.10.51","54.72.68.21",748,0,1,1,0,0,"0.429049"
"2017-07-03 13:40:34.264","2017-07-03 13:41:35.080","192.168.10.51","54.76.70.15",1108,0,2,1,0,0,"60.815406"
"2017-07-03 13:41:38.123","2017-07-03 13:41:51.440","192.168.10.51","54.76.86.10",1102,0,1,1,0,0,"13.316827"
"2017-07-03 12:39:38.007","2017-07-03 12:40:39.751","192.168.10.51","54.77.135.34",718,0,1,1,0,0,"61.743928"
"2017-07-03 12:45:05.411","2017-07-03 12:46:07.945","192.168.10.51","54.77.139.191",1578,0,1,1,0,0,"62.534195"
"2017-07-03 13:49:36.072","2017-07-03 13:50:36.736","192.168.10.51","54.81.131.233",1627,0,1,1,0,0,"60.664285"
"2017-07-03 14:16:35.958","2017-07-03 14:17:36.482","192.168.10.51","54.83.50.94",658,0,1,1,0,0,"60.523859"
"2017-07-03 13:40:40.317","2017-07-03 13:40:45.491","192.168.10.51","54.84.183.163",0,0,2,1,0,0,"5.174274"
"2017-07-03 13:49:37.347","2017-07-03 13:50:37.764","192.168.10.51","54.84.234.136",714,0,1,1,0,0,"60.417481"
"2017-07-03 13:31:36.322","2017-07-03 13:32:36.578","192.168.10.51","54.85.191.201",572,0,1,1,0,0,"60.256597"
"2017-07-03 13:21:28.949","2017-07-03 13:32:32.833","192.168.10.51","54.85.32.27",1355,0,2,1,0,0,"663.883500"
"2017-07-03 13:31:33.095","2017-07-03 13:31:52.568","192.168.10.51","54.85.46.57",1195,0,1,1,0,0,"19.473522"
"2017-07-03 12:22:28.493","2017-07-03 12:22:34.120","192.168.10.51","54.86.215.195",340,0,1,1,0,0,"5.627695"
"2017-07-03 13:31:33.304","2017-07-03 13:31:44.310","192.168.10.51","54.92.92.15",479,0,1,1,0,0,"11.005393"
"2017-07-03 14:21:05.402","2017-07-03 14:22:06.412","192.168.10.51","54.93.224.72",1036,0,1,1,0,0,"61.010549"
"2017-07-03 13:25:03.872","2017-07-03 13:25:16.254","192.168.10.51","59.106.216.193",1820,0,4,1,0,0,"12.381157"
"2017-07-03 13:01:09.083","2017-07-03 13:01:19.606","192.168.10.51","59.144.22.50",22136,0,10,1,0,0,"10.523785"
"2017-07-03 13:25:05.625","2017-07-03 13:25:08.385","192.168.10.51","61.213.187.242",830,0,1,1,0,0,"2.759850"
"2017-07-03 13:31:33.205","2017-07-03 13:31:35.573","192.168.10.51","61.213.187.245",1220,0,1,1,0,0,"2.368120"
"2017-07-03 13:40:32.657","2017-07-03 13:40:38.206","192.168.10.51","62.138.109.36",674,0,2,1,0,0,"5.549237"
"2017-07-03 13:40:31.290","2017-07-03 13:40:37.926","192.168.10.51","62.138.109.56",1779,0,3,2,0,0,"6.635778"
"2017-07-03 13:21:27.397","2017-07-03 13:41:37.098","192.168.10.51","62.161.94.220",1608,0,4,1,0,0,"1209.700406"
"2017-07-03 13:45:06.743","2017-07-03 13:45:07.239","192.168.10.51","62.161.94.230",1303,0,1,1,0,0,"0.495680"
"2017-07-03 13:11:17.932","2017-07-03 13:11:23.417","192.168.10.51","62.254.123.65",877,0,1,1,0,0,"5.484744"
"2017-07-03 13:11:16.348","2017-07-03 13:11:35.063","192.168.10.51","62.254.123.91",38201,0,7,1,0,0,"18.714800"
"2017-07-03 13:31:32.910","2017-07-03 13:33:28.340","192.168.10.51","63.135.90.143",357,0,2,1,0,0,"115.430183"
"2017-07-03 13:31:38.898","2017-07-03 13:31:39.080","192.168.10.51","63.241.108.104",2004,0,1,1,0,0,"0.181606"
"2017-07-03 13:31:32.766","2017-07-03 13:31:48.549","192.168.10.51","63.251.210.247",830,0,1,1,0,0,"15.783056"
"2017-07-03 14:16:35.951","2017-07-03 14:34:34.679","192.168.10.51","63.251.248.136",1924,0,2,1,0,0,"1078.728116"
"2017-07-03 13:31:33.175","2017-07-03 13:49:35.989","192.168.10.51","63.251.88.56",4217,0,4,2,0,0,"1082.813639"
"2017-07-03 13:21:31.806","2017-07-03 14:46:14.757","192.168.10.51","63.251.98.12",28020,0,19,2,0,0,"5082.951793"
"2017-07-03 14:25:32.425","2017-07-03 14:27:28.424","192.168.10.51","64.12.245.38",1500,0,1,1,0,0,"115.998993"
"2017-07-03 12:22:26.820","2017-07-03 12:22:52.172","192.168.10.51","64.188.48.66",2645,0,2,1,0,0,"25.352074"
"2017-07-03 13:07:58.501","2017-07-03 13:09:03.798","192.168.10.51","64.34.226.86",1199,0,1,1,0,0,"65.296111"
"2017-07-03 12:55:44.799","2017-07-03 12:56:50.798","192.168.10.51","64.58.116.132",658,0,1,1,0,0,"65.999748"
"2017-07-03 13:41:35.036","2017-07-03 13:41:40.348","192.168.10.51","64.74.232.39",0,0,2,1,0,0,"5.312191"
"2017-07-03 13:31:30.118","2017-07-03 13:31:35.791","192.168.10.51","64.74.232.42",0,0,1,1,0,0,"5.673735"
"2017-07-03 12:19:41.647","2017-07-03 12:19:47.129","192.168.10.51","64.95.32.16",0,0,2,1,0,0,"5.481828"
"2017-07-03 13:58:35.736","2017-07-03 13:58:35.926","192.168.10.51","64.95.32.40",492,0,1,1,0,0,"0.190406"
"2017-07-03 12:19:40.907","2017-07-03 12:19:41.119","192.168.10.51","64.95.32.42",405,0,1,1,0,0,"0.212067"
"2017-07-03 13:49:34.890","2017-07-03 13:49:35.441","192.168.10.51","64.95.32.53",1100,0,1,1,0,0,"0.550353"
"2017-07-03 13:49:35.677","2017-07-03 13:58:35.581","192.168.10.51","64.95.32.62",2275,0,3,2,0,0,"539.904419"
"2017-07-03 13:07:58.643","2017-07-03 13:09:04.108","192.168.10.51","65.39.202.100",1330,0,2,1,0,0,"65.465563"
"2017-07-03 14:50:01.182","2017-07-03 14:51:58.431","192.168.10.51","66.102.255.31",1696,0,2,1,0,0,"117.249141"
"2017-07-03 13:07:58.648","2017-07-03 13:09:03.796","192.168.10.51","66.155.99.58",421,0,2,1,0,0,"65.148041"
"2017-07-03 14:50:02.000","2017-07-03 14:50:02.923","192.168.10.51","66.231.239.53",3411,0,9,1,0,0,"0.922790"
"2017-07-03 14:50:01.180","2017-07-03 14:50:02.240","192.168.10.51","66.231.239.56",758,0,2,1,0,0,"1.059720"
"2017-07-03 13:01:13.559","2017-07-03 13:01:30.560","192.168.10.51","66.235.139.18",15411,0,6,1,0,0,"17.000666"
"2017-07-03 12:53:05.342","2017-07-03 12:53:20.900","192.168.10.51","66.235.145.114",2244,0,1,1,0,0,"15.558130"
"2017-07-03 12:53:04.562","2017-07-03 13:11:29.856","192.168.10.51","66.235.147.237",6132,0,4,1,0,0,"1105.294630"
"2017-07-03 13:11:18.705","2017-07-03 13:11:30.227","192.168.10.51","66.235.147.246",1287,0,1,1,0,0,"11.521990"
"2017-07-03 14:34:36.345","2017-07-03 14:35:06.535","192.168.10.51","66.242.12.14",868,0,1,1,0,0,"30.189763"
"2017-07-03 13:31:32.162","2017-07-03 13:32:02.114","192.168.10.51","66.242.15.113",496,0,1,1,0,0,"29.951735"
"2017-07-03 13:49:37.264","2017-07-03 13:49:52.569","192.168.10.51","67.217.177.126",1406,0,1,1,0,0,"15.304528"
"2017-07-03 13:21:27.344","2017-07-03 13:21:38.379","192.168.10.51","68.67.178.110",0,0,1,1,0,0,"11.035546"
"2017-07-03 13:40:36.186","2017-07-03 14:39:36.257","192.168.10.51","68.67.178.111",94674,0,4,2,0,0,"3540.071105"
"2017-07-03 13:26:18.080","2017-07-03 14:46:21.686","192.168.10.51","68.67.178.132",66673,0,10,2,0,0,"4803.606843"
"2017-07-03 12:58:36.235","2017-07-03 12:58:46.438","192.168.10.51","68.67.178.138",7754,0,1,1,0,0,"10.202698"
"2017-07-03 14:34:33.798","2017-07-03 14:34:46.843","192.168.10.51","68.67.178.170",23708,0,6,1,0,0,"13.044391"
"2017-07-03 13:31:32.674","2017-07-03 14:22:16.278","192.168.10.51","68.67.178.173",19956,0,5,2,0,0,"3043.604594"
"2017-07-03 12:25:32.960","2017-07-03 13:40:46.221","192.168.10.51","68.67.178.196",13988,0,3,2,0,0,"4513.261466"
"2017-07-03 12:39:46.253","2017-07-03 13:31:49.296","192.168.10.51","68.67.178.197",77481,0,6,2,0,0,"3123.043652"
"2017-07-03 14:46:08.838","2017-07-03 14:46:18.949","192.168.10.51","68.67.178.199",3066,0,1,1,0,0,"10.110746"
