conversation,duration,start,finish,"dc_src_ports","dc_dst_ports","total_mb","avg_mb",mbps,"total_packets","num_protocols","flag_ack","flag_fin","flag_psh","flag_rst","flag_syn"
"192.168.10.15->52.68.57.143","0.1105382","2017-07-07 17:16:12.611","2017-07-07 17:16:19.243",1,1,"0.0007410049438476562","0.00008233388264973958","0.006703608",9,3,8,1,3,0,1
"192.168.10.15->52.69.102.80","1.0186620","2017-07-07 17:16:12.536","2017-07-07 17:17:13.656",1,1,"0.0007009506225585938","0.000050067901611328125","0.00068810912",14,3,13,1,3,0,1
"192.168.10.15->52.69.106.192","1.0598983","2017-07-07 19:50:39.844","2017-07-07 19:51:43.438",2,1,"0.002658843994140625","0.00005908542209201389","0.0025085840",45,3,43,2,9,1,2
"192.168.10.15->52.69.143.104","0.19062350","2017-07-07 17:16:12.536","2017-07-07 17:16:23.973",1,1,"0.0009279251098632812","0.00009279251098632812","0.0048678421",10,3,9,1,3,0,1
"192.168.10.15->52.69.3.207","1.0612347","2017-07-07 19:50:38.408","2017-07-07 19:51:42.082",4,1,"0.0050716400146484375","0.00005966635311351103","0.0047789993",85,3,81,4,14,1,4
"192.168.10.15->52.7.63.101","0.09317565","2017-07-07 17:50:35.858","2017-07-07 17:50:41.449",2,1,"0.0003833770751953125","0.00003833770751953125","0.004114563",10,2,8,2,1,0,2
"192.168.10.15->52.7.92.162","1.0149318","2017-07-07 18:38:01.427","2017-07-07 18:39:02.323",2,1,"0.00039005279541015625","0.000024378299713134766","0.00038431431",16,2,14,2,1,0,2
"192.168.10.15->52.70.245.194","1.0077163","2017-07-07 17:07:12.384","2017-07-07 17:08:12.847",1,1,"0.00037384033203125","0.000031153361002604164","0.00037097775",12,2,11,1,1,0,1
"192.168.10.15->52.71.196.79","1.0200207","2017-07-07 18:05:54.293","2017-07-07 18:06:55.494",1,1,"0.0007524490356445312","0.00005016326904296875","0.00073768019",15,3,14,1,3,0,1
"192.168.10.15->52.71.229.141","0.09803400","2017-07-07 19:53:08.771","2017-07-07 19:53:14.653",1,1,"0.0008230209350585938","0.00009144677056206597","0.008395260",9,3,8,1,3,0,1
"192.168.10.15->52.72.156.243","1.5071211","2017-07-07 18:38:01.378","2017-07-07 18:39:31.805",2,1,"0.0004987716674804688","0.000027709537082248265","0.00033094331",18,2,16,2,1,0,2
"192.168.10.15->52.72.223.210","0.1644328","2017-07-07 19:29:24.234","2017-07-07 19:29:34.100",3,1,"0.0025148391723632812","0.00006617997822008635","0.01529403",38,3,35,3,11,1,3
"192.168.10.15->52.72.224.189","1.0141541","2017-07-07 19:41:00.608","2017-07-07 19:42:01.457",2,1,"0.001087188720703125","0.00004181495079627404","0.0010720153",26,3,24,2,6,1,2
"192.168.10.15->52.72.251.16","11.1637646","2017-07-07 19:30:46.651","2017-07-07 19:41:56.477",3,1,"0.0018548965454101562","0.000043137128963026887","0.000166153319",43,3,40,3,9,1,3
"192.168.10.15->52.73.178.249","20.14954440","2017-07-07 17:55:42.648","2017-07-07 18:15:51.620",3,1,"0.0054187774658203125","0.00011529313757064495","0.0002689280392",47,3,44,3,12,0,3
"192.168.10.15->52.8.65.40","1.4271696","2017-07-07 19:29:33.401","2017-07-07 19:30:59.031",1,1,"0.0017604827880859375","0.00008002194491299716","0.0012335484",22,3,21,1,5,0,1
"192.168.10.15->52.8.72.161","0.07176910","2017-07-07 17:16:10.492","2017-07-07 17:16:14.798",3,1,0,0,"0.000000",9,1,0,0,0,0,9
"192.168.10.15->52.8.80.77","1.0128024","2017-07-07 17:29:43.684","2017-07-07 17:30:44.452",1,1,"0.0019550323486328125","0.00013033548990885416","0.0019303196",15,3,14,1,3,0,1
"192.168.10.15->52.84.134.63","3.01402472","2017-07-07 17:39:30.274","2017-07-07 17:42:31.115",2,1,"0.0015420913696289062","0.00004974488289125504","0.000511638594",31,3,29,2,15,0,2
"192.168.10.15->52.84.135.92","1.93319110","2017-07-07 17:55:43.522","2017-07-07 17:57:39.514",2,1,"0.0010862350463867188","0.00003394484519958496","0.000561887051",32,3,30,2,7,0,2
"192.168.10.15->52.84.137.101","1.92248660","2017-07-07 17:39:29.639","2017-07-07 17:41:24.988",2,1,"0.0013265609741210938","0.000028224701577044547","0.000690023522",47,3,45,2,8,0,2
"192.168.10.15->52.84.137.78","157.0634646","2017-07-07 17:16:09.935","2017-07-07 19:53:13.743",3,1,"0.0038881301879882812","0.00009257452828543527","0.00002475515358",42,3,39,3,10,0,3
"192.168.10.15->52.84.140.151","0.08705368","2017-07-07 18:05:54.885","2017-07-07 18:06:00.108",1,1,"0.00033283233642578125","0.000036981370713975695","0.003823300",9,3,8,1,3,0,1
"192.168.10.15->52.84.141.248","2.03996915","2017-07-07 18:59:42.807","2017-07-07 19:01:45.205",3,1,"0.0028295516967773438","0.00006020322759100731","0.00138705612",47,3,44,3,12,0,3
"192.168.10.15->52.84.141.58","1.93084567","2017-07-07 17:29:34.126","2017-07-07 17:31:29.977",2,1,"0.0010061264038085938","0.00003245569044543851","0.000521080696",31,3,29,2,7,0,2
"192.168.10.15->52.84.141.95","1.94034007","2017-07-07 20:00:20.030","2017-07-07 20:02:16.450",1,1,"0.00331878662109375","0.00013275146484375","0.00171041493",25,3,24,1,5,0,1
"192.168.10.15->52.84.142.16","3.00953303","2017-07-07 18:38:01.013","2017-07-07 18:41:01.585",2,1,"0.0021638870239257812","0.0000636437359978171","0.000719010890",34,3,32,2,17,1,2
"192.168.10.15->52.84.142.241","12.1252656","2017-07-07 17:55:39.746","2017-07-07 18:07:47.262",3,1,"0.0023508071899414062","0.00004897514979044596","0.000193876759",48,3,45,3,11,0,3
"192.168.10.15->52.84.143.106","2.02161663","2017-07-07 17:29:38.835","2017-07-07 17:31:40.132",4,1,"0.0012941360473632812","0.000028133392333984375","0.000640149089",46,2,42,4,3,0,4
"192.168.10.15->52.84.143.124","1.92388488","2017-07-07 17:50:20.927","2017-07-07 17:52:16.360",1,1,"0.0010890960693359375","0.000051861717587425594","0.000566092118",21,3,20,1,4,0,1
"192.168.10.15->52.84.143.13","1.92557685","2017-07-07 17:16:09.403","2017-07-07 17:18:04.937",2,1,"0.00043487548828125","0.000019767067649147727","0.000225841668",22,2,20,2,1,0,2
"192.168.10.15->52.84.143.130","22.55887510","2017-07-07 18:51:33.941","2017-07-07 19:14:07.474",9,1,"0.00873565673828125","0.00006617921771425189","0.0003872381358",132,3,123,9,32,0,9
"192.168.10.15->52.84.143.142","22.56436877","2017-07-07 18:51:33.611","2017-07-07 19:14:07.474",9,1,"0.006793975830078125","0.00005186241091662691","0.0003010931039",131,3,122,9,32,0,9
"192.168.10.15->52.84.143.147","4.52341429","2017-07-07 19:50:33.345","2017-07-07 19:55:04.750",4,1,"0.003002166748046875","0.00004690885543823242","0.000663694846",64,2,60,4,7,0,4
"192.168.10.15->52.84.143.164","1.92827405","2017-07-07 17:50:19.663","2017-07-07 17:52:15.359",1,1,"0.0007076263427734375","0.000033696492513020836","0.000366973949",21,3,20,1,4,0,1
"192.168.10.15->52.84.143.187","1.93466910","2017-07-07 17:55:42.435","2017-07-07 17:57:38.515",6,1,"0.005032539367675781","0.00002607533351127348","0.00260124037",193,3,187,6,27,0,6
"192.168.10.15->52.84.143.193","1.92573272","2017-07-07 18:56:43.395","2017-07-07 18:58:38.939",2,1,"0.0010776519775390625","0.000034762967017389114","0.000559606205",31,3,29,2,7,0,2
"192.168.10.15->52.84.143.31","12.0477099","2017-07-07 17:55:51.509","2017-07-07 18:07:54.372",5,1,"0.0030059814453125","0.000041177828017979454","0.000249506460",73,2,68,5,7,0,5
"192.168.10.15->52.84.143.57","1.93445093","2017-07-07 19:30:46.650","2017-07-07 19:32:42.718",2,1,"0.0011653900146484375","0.000038846333821614584","0.000602439687",30,3,28,2,7,0,2
"192.168.10.15->52.84.143.81","3.11541175","2017-07-07 19:29:35.793","2017-07-07 19:32:42.718",5,1,"0.0012941360473632812","0.000025882720947265626","0.000415398077",50,2,45,5,3,0,5
"192.168.10.15->52.84.143.82","1.92104623","2017-07-07 18:16:06.361","2017-07-07 18:18:01.624",6,1,"0.005153656005859375","0.000028791374334409918","0.00268273398",179,3,173,6,27,0,6
"192.168.10.15->52.84.143.92","1.92155999","2017-07-07 18:56:43.646","2017-07-07 18:58:38.939",2,1,"0.0015058517456054688","0.000048575862761466736","0.000783661065",31,3,29,2,7,0,2
"192.168.10.15->52.84.143.97","17.23540517","2017-07-07 18:56:53.349","2017-07-07 19:14:07.474",8,1,"0.001739501953125","0.000019767067649147727","0.0001009260842",88,2,80,8,4,0,8
"192.168.10.15->52.84.145.123","8.58412992","2017-07-07 18:38:00.415","2017-07-07 18:46:35.463",3,2,"0.0014982223510742188","0.00003942690397563734","0.000174533979",38,4,35,2,8,1,3
"192.168.10.15->52.84.145.133","3.01729815","2017-07-07 17:50:17.381","2017-07-07 17:53:18.419",2,1,"0.0014543533325195312","0.00004039870368109809","0.000482005178",36,3,34,2,16,0,2
"192.168.10.15->52.84.145.155","35.46188268","2017-07-07 18:16:05.420","2017-07-07 18:51:33.133",7,1,"0.002941131591796875","0.000042625095533288046","0.00008293782984",69,3,62,6,25,1,7
"192.168.10.15->52.84.145.156","22.59399523","2017-07-07 17:55:39.788","2017-07-07 18:18:15.427",7,1,"0.009476661682128906","0.00002820435024443127","0.0004194327557",336,3,329,6,85,1,7
"192.168.10.15->52.84.145.162","21.93113448","2017-07-07 18:37:59.118","2017-07-07 18:59:54.986",2,2,"0.0012674331665039062","0.000014568197316136854","0.00005779150037",87,4,85,2,11,0,2
"192.168.10.15->52.84.145.174","68.40345572","2017-07-07 18:05:55.843","2017-07-07 19:14:20.050",4,1,"0.0028934478759765625","0.00003572157871576003","0.00004229973246",81,3,77,4,22,1,4
"192.168.10.15->52.84.145.177","1.94917293","2017-07-07 17:50:24.417","2017-07-07 17:52:21.368",2,2,"0.0012607574462890625","0.0000331778275339227","0.000646816619",38,4,36,2,5,0,2
"192.168.10.15->52.84.145.192","1.94349372","2017-07-07 18:06:02.809","2017-07-07 18:07:59.418",1,1,"0.0014543533325195312","0.0000632327535878057","0.000748319030",23,3,22,1,5,0,1
"192.168.10.15->52.84.145.201","1.95170582","2017-07-07 19:53:01.641","2017-07-07 19:54:58.743",2,1,"0.001552581787109375","0.000033751777980638586","0.000795499902",46,3,44,2,8,0,2
"192.168.10.15->52.84.145.207","1.93110092","2017-07-07 18:56:53.080","2017-07-07 18:58:48.946",1,1,"0.000640869140625","0.000027863875679347824","0.000331867245",23,3,22,1,4,0,1
"192.168.10.15->52.84.145.216","1.93324012","2017-07-07 20:00:19.454","2017-07-07 20:02:15.449",1,1,"0.00033664703369140625","0.00001980276668772978","0.000174136172",17,2,16,1,1,0,1
"192.168.10.15->52.84.145.223","1.93096046","2017-07-07 18:37:59.270","2017-07-07 18:39:55.128",2,1,"0.0010671615600585938","0.00003442456645350302","0.000552658420",31,3,29,2,7,0,2
"192.168.10.15->52.84.145.245","4.62218623","2017-07-07 18:57:00.765","2017-07-07 19:01:38.096",8,1,"0.02622509002685547","0.00013312228440028157","0.00567374154",197,3,189,8,58,0,8
"192.168.10.15->52.84.145.25","55.35488257","2017-07-07 18:58:18.447","2017-07-07 19:53:39.740",2,1,"0.0012378692626953125","0.000037511189778645836","0.00002236242234",33,3,31,2,13,0,2
"192.168.10.15->52.84.145.30","1.93542805","2017-07-07 18:59:36.908","2017-07-07 19:01:33.034",6,1,"0.002040863037109375","0.000023730965547783432","0.00105447632",86,2,80,6,8,0,6
"192.168.10.15->52.84.145.42","74.09783882","2017-07-07 17:29:35.667","2017-07-07 18:43:41.537",4,1,"0.0025892257690429688","0.00003807684954474954","0.00003494333722",68,3,64,4,23,0,4
"192.168.10.15->52.84.145.54","0.08871537","2017-07-07 18:23:33.589","2017-07-07 18:23:38.912",6,1,"0.002094268798828125","0.000038782755533854164","0.02360661",54,3,48,6,18,0,6
"192.168.10.15->52.84.145.74","1.92692840","2017-07-07 19:30:48.117","2017-07-07 19:32:43.733",1,1,"0.0008029937744140625","0.000038237798781622023","0.000416722165",21,3,20,1,4,0,1
"192.168.10.15->52.84.145.76","1.95953983","2017-07-07 17:16:06.364","2017-07-07 17:18:03.936",2,1,"0.002376556396484375","0.00003960927327473958","0.00121281352",60,3,58,2,10,0,2
"192.168.10.15->52.84.145.87","1.94033713","2017-07-07 17:39:29.583","2017-07-07 17:41:26.003",2,1,"0.0015621185302734375","0.00003550269386985085","0.000805075831",44,3,42,2,8,0,2
"192.168.10.15->52.84.145.94","3.06424092","2017-07-07 18:05:51.048","2017-07-07 18:08:54.903",1,1,"0.0034685134887695312","0.00007226069768269856","0.00113193237",48,3,47,1,29,0,1
"192.168.10.15->52.84.26.10","1.94315285","2017-07-07 19:45:37.192","2017-07-07 19:47:33.782",6,1,"0.016460418701171875","0.00001889829931248206","0.00847098503",871,3,865,5,57,0,6
"192.168.10.15->52.84.26.13","0.08587452","2017-07-07 19:20:33.962","2017-07-07 19:20:39.115",1,1,"0.00034046173095703125","0.000037829081217447914","0.003964642",9,3,8,1,3,0,1
"192.168.10.15->52.84.26.175","0.08873814","2017-07-07 19:48:02.810","2017-07-07 19:48:08.134",6,1,"0.002094268798828125","0.000038782755533854164","0.02360055",54,3,48,6,18,0,6
"192.168.10.15->52.84.26.212","1.96740032","2017-07-07 19:20:29.899","2017-07-07 19:22:27.943",2,1,"0.0024137496948242188","0.00004469906842267072","0.00122687268",54,3,52,2,10,0,2
"192.168.10.15->52.84.26.232","1.92646942","2017-07-07 19:41:03.429","2017-07-07 19:42:59.018",1,1,"0.0008029937744140625","0.000038237798781622023","0.000416821449",21,3,20,1,4,0,1
"192.168.10.15->52.84.26.248","1.93670640","2017-07-07 19:41:03.814","2017-07-07 19:43:00.016",3,1,"0.0024557113647460938","0.00004464929754083807","0.00126798330",55,3,52,3,12,0,3
"192.168.10.15->52.84.26.56","1.93365135","2017-07-07 19:20:29.919","2017-07-07 19:22:25.938",1,1,"0.00067138671875","0.0000209808349609375","0.000347211879",32,3,31,1,4,0,1
"192.168.10.15->52.84.29.100","1.93101760","2017-07-07 19:40:55.143","2017-07-07 19:42:51.004",1,1,"0.0007953643798828125","0.00003787449428013393","0.000411888726",21,3,20,1,4,0,1
"192.168.10.15->52.84.3.120","1.93822402","2017-07-07 19:30:48.470","2017-07-07 19:32:44.764",3,1,"0.0024557113647460938","0.00004464929754083807","0.00126699047",55,3,52,3,12,0,3
"192.168.10.15->52.84.3.155","157.0243710","2017-07-07 17:16:07.205","2017-07-07 19:53:08.667",2,1,"0.0006809234619140625","0.000037829081217447914","0.000004336418975",18,3,16,2,6,0,2
"192.168.10.15->52.84.3.162","3.01737390","2017-07-07 17:55:41.529","2017-07-07 17:58:42.572",2,1,"0.0014142990112304688","0.000048768931421740305","0.000468718514",29,3,27,2,14,1,2
"192.168.10.15->52.84.3.171","3.01845180","2017-07-07 18:56:52.941","2017-07-07 18:59:54.048",2,1,"0.001438140869140625","0.000047938028971354166","0.000476449837",30,3,28,1,15,1,2
"192.168.10.15->52.84.3.211","3.15896175","2017-07-07 18:05:53.468","2017-07-07 18:09:03.006",1,1,"0.00104522705078125","0.00004977271670386905","0.000330876767",21,3,20,1,11,0,1
"192.168.10.15->52.84.3.224","0.08664425","2017-07-07 17:29:33.384","2017-07-07 17:29:38.583",6,1,"0.002094268798828125","0.000038782755533854164","0.02417089",54,3,48,6,18,0,6
"192.168.10.15->52.84.3.76","93.69372277","2017-07-07 17:55:39.509","2017-07-07 19:29:21.132",11,1,"0.0038394927978515625","0.000038782755533854164","0.00004097918926",99,3,88,11,33,0,11
"192.168.10.15->52.84.32.24","31.33950133","2017-07-07 19:11:19.622","2017-07-07 19:42:39.993",3,2,"0.0009565353393554688","0.00002173943953080611","0.00003052171536",44,4,41,3,5,0,3
"192.168.10.15->52.84.40.121","1.92964417","2017-07-07 19:20:32.163","2017-07-07 19:22:27.941",2,1,"0.001033782958984375","0.000027940079972550677","0.000535737612",37,3,35,2,7,0,2
"192.168.10.15->52.84.40.197","0.05766210","2017-07-07 19:43:12.183","2017-07-07 19:43:15.643",2,1,"0.00042438507080078125","0.00004715389675564236","0.007359862",9,2,7,0,1,2,2
"192.168.10.15->52.84.40.207","1.92278814","2017-07-07 19:41:02.648","2017-07-07 19:42:58.015",2,1,"0.0011653900146484375","0.00003759322627898186","0.000606093825",31,3,29,2,7,0,2
"192.168.10.15->52.84.40.228","1.92784873","2017-07-07 18:23:36.064","2017-07-07 18:25:31.735",1,1,"0.0010929107666015625","0.00005204336983816964","0.000566906909",21,3,20,1,4,0,1
"192.168.10.15->52.84.40.8","1.93253428","2017-07-07 19:41:01.062","2017-07-07 19:42:57.014",2,1,"0.0008697509765625","0.000025580911075367648","0.000450057205",34,2,32,2,2,0,2
"192.168.10.15->52.84.5.31","26.14461710","2017-07-07 17:29:41.362","2017-07-07 17:55:50.039",2,1,"0.0006656646728515625","0.000036981370713975695","0.00002546086907",18,3,16,2,6,0,2
"192.168.10.15->52.84.7.232","1.93601015","2017-07-07 18:05:54.175","2017-07-07 18:07:50.335",6,1,"0.005274772644042969","0.00002980097539007327","0.00272455836",177,3,171,6,27,0,6
"192.168.10.15->52.84.8.26","54.62204303","2017-07-07 18:37:59.335","2017-07-07 19:32:36.658",3,2,"0.0011739730834960938","0.000027301699616188226","0.00002149266154",43,4,40,3,5,0,3
"192.168.10.15->52.85.133.247","1.2517098","2017-07-07 18:23:36.619","2017-07-07 18:24:51.721",1,1,"0.0003147125244140625","0.000024208655724158653","0.00025142611",13,2,12,1,1,0,1
"192.168.10.15->52.86.63.221","0.09112503","2017-07-07 19:53:08.884","2017-07-07 19:53:14.351",1,1,"0.0007352828979492188","0.00006684389981356534","0.008068945",11,3,10,1,3,0,1
"192.168.10.15->52.86.71.216","1.0181293","2017-07-07 19:53:01.648","2017-07-07 19:54:02.736",2,1,"0.0010175704956054688","0.00003768779613353588","0.00099945114",27,3,25,2,6,1,2
"192.168.10.15->52.86.77.153","16.5856682","2017-07-07 17:50:24.184","2017-07-07 18:06:59.324",3,2,"0.0013580322265625","0.00004115249171401515","0.0000818798622",33,4,30,3,4,0,3
"192.168.10.15->52.87.124.213","1.0477456","2017-07-07 18:14:42.958","2017-07-07 18:15:45.823",1,1,"0.0013885498046875","0.00007714165581597222","0.0013252738",18,3,17,1,4,0,1
"192.168.10.15->52.87.78.81","1.93653838","2017-07-07 18:38:00.967","2017-07-07 18:39:57.159",2,1,"0.0008859634399414062","0.000026057748233570773","0.000457498518",34,2,32,2,2,0,2
"192.168.10.15->52.9.199.68","1.0211033","2017-07-07 17:16:10.090","2017-07-07 17:17:11.356",2,1,"0.0025281906127929688","0.00010112762451171876","0.0024759402",25,3,23,2,6,1,2
"192.168.10.15->52.9.58.244","1.0325101","2017-07-07 17:55:45.763","2017-07-07 17:56:47.714",2,1,"0.002452850341796875","0.00009434039776141827","0.0023756187",26,3,24,2,6,1,2
"192.168.10.15->52.94.232.32","132.1443072","2017-07-07 17:29:40.408","2017-07-07 19:41:49.066",3,1,"0.0018701553344726562","0.00004452750796363467","0.00001415237156",42,3,39,3,9,0,3
"192.168.10.15->52.94.232.33","75.60488276","2017-07-07 18:05:51.023","2017-07-07 19:21:27.316",4,2,"0.00218963623046875","0.00004658800490359043","0.00002896157167",47,4,43,4,10,0,4
"192.168.10.15->52.94.234.174","1.92440379","2017-07-07 17:50:20.925","2017-07-07 17:52:16.389",2,1,"0.0002803802490234375","0.0000133514404296875","0.000145697203",21,2,19,2,1,0,2
"192.168.10.15->54.148.226.19","6.40776183","2017-07-07 17:50:25.909","2017-07-07 17:56:50.374",3,2,"0.0015783309936523438","0.00004509517124720982","0.000246315490",35,4,32,3,7,1,3
"192.168.10.15->54.152.24.232","1.0144545","2017-07-07 17:16:09.152","2017-07-07 17:17:10.019",2,1,"0.0013074874877929688","0.00005447864532470703","0.0012888576",24,3,22,2,6,1,2
"192.168.10.15->54.154.31.94","21.65561275","2017-07-07 18:51:38.279","2017-07-07 19:13:17.616",6,1,"0.004502296447753906","0.00005058760053656074","0.0002079043664",89,3,83,6,18,1,6
"192.168.10.15->54.158.61.48","0.61394786","2017-07-07 17:50:19.033","2017-07-07 17:50:55.870",8,2,"0.00804901123046875","0.00008748925250509511","0.013110252",92,4,84,8,25,3,8
"192.168.10.15->54.158.74.84","0.00398950","2017-07-07 17:07:12.431","2017-07-07 17:07:12.670",1,1,"0.000438690185546875","0.000087738037109375","0.109961",5,2,4,1,1,0,1
"192.168.10.15->54.164.201.153","6.00289472","2017-07-07 17:50:35.893","2017-07-07 17:56:36.067",6,2,"0.0031185150146484375","0.00006364316356425383","0.000519501867",49,4,43,6,13,2,6
"192.168.10.15->54.165.125.146","0.09606937","2017-07-07 19:11:33.925","2017-07-07 19:11:39.689",2,1,"0.000331878662109375","0.000036875406901041664","0.003454573",9,2,7,2,1,0,2
"192.168.10.15->54.165.15.74","1.0893018","2017-07-07 17:55:46.086","2017-07-07 17:56:51.444",2,1,"0.0024538040161132812","0.00008461393159011314","0.0022526393",29,3,27,2,7,1,2
"192.168.10.15->54.165.190.162","1.0102267","2017-07-07 17:55:52.176","2017-07-07 17:56:52.790",2,1,"0.00099945068359375","0.00003997802734375","0.00098933310",25,3,23,2,6,1,2
"192.168.10.15->54.165.207.11","1.0285050","2017-07-07 19:53:12.024","2017-07-07 19:54:13.735",2,1,"0.001056671142578125","0.00003913596824363426","0.0010273855",27,3,25,2,6,1,2
"192.168.10.15->54.165.80.212","1.0214072","2017-07-07 19:40:44.550","2017-07-07 19:41:45.834",5,1,"0.006283760070800781","0.00009974222334604414","0.0061520616",63,3,58,5,15,2,5
"192.168.10.15->54.165.89.238","1.1035102","2017-07-07 17:50:24.987","2017-07-07 17:51:31.198",1,1,"0.0010700225830078125","0.00007643018450055803","0.00096965358",14,2,13,1,2,0,1
"192.168.10.15->54.171.17.190","0.00611451","2017-07-07 17:25:17.977","2017-07-07 17:25:18.343",2,1,"0.0021600723266601562","0.00011368801719263981","0.353270",19,3,17,1,7,1,2
"192.168.10.15->54.172.172.17","0.07073130","2017-07-07 18:14:43.762","2017-07-07 18:14:48.006",2,1,"0.0017805099487304688","0.0001112818717956543","0.02517287",16,3,14,2,6,0,2
"192.168.10.15->54.175.18.7","0.67331847","2017-07-07 17:50:25.909","2017-07-07 17:51:06.308",1,1,"0.0011501312255859375","0.00011501312255859374","0.0017081534",10,2,9,1,2,0,1
"192.168.10.15->54.175.183.233","1.0157727","2017-07-07 17:50:25.102","2017-07-07 17:51:26.048",1,1,"0.000560760498046875","0.00004673004150390625","0.00055205312",12,2,11,1,1,0,1
"192.168.10.15->54.175.191.133","1.0089629","2017-07-07 17:16:07.536","2017-07-07 17:17:08.073",2,1,"0.0010166168212890625","0.0000406646728515625","0.0010075859",25,3,23,2,6,1,2
"192.168.10.15->54.183.135.40","0.26022860","2017-07-07 17:39:28.035","2017-07-07 17:39:43.649",4,1,"0.004269599914550781","0.000054045568538617486","0.016407113",79,3,75,4,18,0,4
"192.168.10.15->54.183.83.241","1.2055019","2017-07-07 17:50:24.284","2017-07-07 17:51:36.614",2,1,"0.0010461807250976562","0.000055062143426192434","0.00086783827",19,2,17,2,2,0,2
"192.168.10.15->54.186.39.123","2.00542892","2017-07-07 17:26:03.535","2017-07-07 17:28:03.861",1,1,"0.010423660278320312","0.0004963647751581101","0.00519772114",21,3,20,1,4,0,1
"192.168.10.15->54.192.36.134","2.05995218","2017-07-07 18:14:44.690","2017-07-07 18:16:48.287",2,1,"0.0017080307006835938","0.00006326039632161458","0.000829160363",27,2,25,2,4,0,2
"192.168.10.15->54.192.36.185","1.93169337","2017-07-07 17:25:18.854","2017-07-07 17:27:14.755",1,1,"0.00072479248046875","0.00003451392764136905","0.000375210938",21,3,20,1,4,0,1
"192.168.10.15->54.192.36.225","1.93390749","2017-07-07 18:23:35.700","2017-07-07 18:25:31.734",2,1,"0.0010576248168945312","0.0000330507755279541","0.000546884908",32,3,30,2,7,0,2
"192.168.10.15->54.192.37.11","1.93507637","2017-07-07 19:40:42.891","2017-07-07 19:42:38.996",1,1,"0.000637054443359375","0.000028957020152698863","0.000329214110",22,3,21,1,4,0,1
"192.168.10.15->54.192.37.8","1.92527975","2017-07-07 17:25:17.209","2017-07-07 17:27:12.726",1,1,"0.0006780624389648438","0.000018326011863914697","0.000352189047",37,3,36,1,4,0,1
"192.168.10.15->54.192.38.6","66.24535447","2017-07-07 18:16:03.217","2017-07-07 19:22:17.939",2,1,"0.0015459060668945312","0.000035951303881268166","0.00002333606755",43,3,41,2,8,0,2
"192.168.10.15->54.199.193.123","0.52151925","2017-07-07 17:29:43.809","2017-07-07 17:30:15.101",1,1,"0.0007915496826171875","0.00005653926304408482","0.0015177765",14,3,13,1,3,0,1
"192.168.10.15->54.200.60.113","1.0186537","2017-07-07 19:48:52.118","2017-07-07 19:49:53.237",1,1,"0.0008897781372070312","0.00005561113357543945","0.00087348441",16,3,15,1,3,0,1
"192.168.10.15->54.201.188.11","2.00673993","2017-07-07 19:21:15.811","2017-07-07 19:23:16.216",1,1,"0.010262489318847656","0.000466476787220348","0.00511401061",22,3,21,1,4,0,1
"192.168.10.15->54.209.21.183","6.50177500","2017-07-07 17:50:22.490","2017-07-07 17:56:52.596",4,2,"0.00380706787109375","0.00007183146926591981","0.000585542851",53,4,49,4,10,1,4
"192.168.10.15->54.209.233.140","1.0026162","2017-07-07 17:50:19.083","2017-07-07 17:51:19.240",2,1,"0.0005474090576171875","0.00003421306610107422","0.00054598067",16,2,14,2,1,0,2
"192.168.10.15->54.209.235.232","3.02536345","2017-07-07 18:05:53.405","2017-07-07 18:08:54.926",1,1,"0.001186370849609375","0.00005158134128736413","0.000392141595",23,3,22,1,11,0,1
"192.168.10.15->54.209.247.112","1.0316929","2017-07-07 18:56:54.499","2017-07-07 18:57:56.401",2,1,"0.054144859313964844","0.0011520182832758478","0.052481569",47,3,45,2,9,0,2
"192.168.10.15->54.210.10.219","21.52368885","2017-07-07 19:20:31.173","2017-07-07 19:42:02.595",6,1,"0.0032835006713867188","0.000046246488329390404","0.0001525528776",71,3,65,6,18,3,6
"192.168.10.15->54.210.112.199","1.0168234","2017-07-07 17:50:25.909","2017-07-07 17:51:26.919",1,1,"0.0005893707275390625","0.000049114227294921875","0.00057961955",12,2,11,1,1,0,1
"192.168.10.15->54.210.220.88","59.59437212","2017-07-07 17:16:12.559","2017-07-07 18:15:48.221",2,1,"0.0014247894287109375","0.0000445246696472168","0.00002390812048",32,3,30,2,6,0,2
"192.168.10.15->54.210.245.188","3.02458562","2017-07-07 17:39:30.668","2017-07-07 17:42:32.143",3,1,"0.0017652511596679688","0.00005043574741908482","0.000583634052",35,3,32,3,14,2,3
"192.168.10.15->54.217.244.31","1.0254109","2017-07-07 17:16:09.021","2017-07-07 17:17:10.546",1,1,"0.001556396484375","0.00008191560444078947","0.0015178271",19,3,18,1,5,0,1
"192.168.10.15->54.221.249.47","1.0136472","2017-07-07 17:55:48.664","2017-07-07 17:56:49.483",1,1,"0.0012960433959960938","0.00007623784682329963","0.0012785942",17,3,16,1,4,0,1
"192.168.10.15->54.225.133.124","1.0153040","2017-07-07 17:29:40.274","2017-07-07 17:30:41.192",2,1,"0.0012454986572265625","0.00004151662190755208","0.0012267249",30,3,28,2,6,0,2
"192.168.10.15->54.225.147.109","0.0100351","2017-07-07 17:29:40.408","2017-07-07 17:29:41.010",1,1,"0.0008754730224609375","0.0000972747802734375","0.0872411",9,3,8,1,3,0,1
"192.168.10.15->54.225.202.195","0.09484925","2017-07-07 17:29:40.261","2017-07-07 17:29:45.952",2,1,"0.0011053085327148438","0.0000614060295952691","0.01165332",18,3,16,2,6,1,2
