conversation,duration,start,finish,"dc_src_ports","dc_dst_ports","total_mb","avg_mb",mbps,"total_packets","num_protocols","flag_ack","flag_fin","flag_psh","flag_rst","flag_syn"
"192.168.10.15->52.84.143.117","1.93503765","2017-07-03 12:41:20.849","2017-07-03 12:43:16.951",1,1,"0.0006694793701171875","0.000027894973754882812","0.000345977439",24,3,23,1,4,0,1
"192.168.10.15->52.84.143.130","1.93462491","2017-07-03 12:33:27.667","2017-07-03 12:35:23.744",1,1,"0.0011186599731445312","0.000050848180597478695","0.000578230935",22,4,21,1,4,0,1
"192.168.10.15->52.84.143.141","1.92852192","2017-07-03 14:43:03.824","2017-07-03 14:44:59.536",2,1,"0.0010280609130859375","0.00003316325526083669","0.000533082308",31,3,29,2,7,0,2
"192.168.10.15->52.84.143.147","1.92215124","2017-07-03 12:41:21.622","2017-07-03 12:43:16.951",2,1,"0.00043487548828125","0.000019767067649147727","0.000226244158",22,2,20,2,1,0,2
"192.168.10.15->52.84.143.154","1.93468469","2017-07-03 13:43:27.663","2017-07-03 13:45:23.744",2,1,"0.0011615753173828125","0.00003747017152847782","0.000600395158",31,3,29,2,7,0,2
"192.168.10.15->52.84.143.156","1.96009695","2017-07-03 12:37:17.398","2017-07-03 12:39:15.004",5,1,"0.0030126571655273438","0.000037658214569091794","0.00153699396",80,2,75,5,7,0,5
"192.168.10.15->52.84.143.188","1.93447990","2017-07-03 13:52:33.785","2017-07-03 13:54:29.853",4,1,"0.0008697509765625","0.000019767067649147727","0.000449604556",44,2,40,4,2,0,4
"192.168.10.15->52.84.143.204","1.91887784","2017-07-03 13:43:26.580","2017-07-03 13:45:21.713",1,1,"0.0007076263427734375","0.00003216483376242898","0.000368770919",22,3,21,1,4,0,1
"192.168.10.15->52.84.143.214","1.93096635","2017-07-03 12:33:21.884","2017-07-03 12:35:17.742",1,1,"0.0006580352783203125","0.0000286102294921875","0.000340780293",23,4,22,1,4,0,1
"192.168.10.15->52.84.143.218","1.93605990","2017-07-03 12:39:14.881","2017-07-03 12:41:11.045",1,1,"0.0006847381591796875","0.00003112446178089488","0.000353676123",22,4,21,1,4,0,1
"192.168.10.15->52.84.143.78","1.92235373","2017-07-03 13:52:29.433","2017-07-03 13:54:24.774",2,1,"0.00030994415283203125","0.000013475832731827445","0.000161231592",23,2,21,2,1,0,2
"192.168.10.15->52.84.143.90","0.08505820","2017-07-03 13:43:27.573","2017-07-03 13:43:32.676",2,1,"0.0006923675537109375","0.00003644039756373355","0.008139927",19,3,17,2,6,0,2
"192.168.10.15->52.84.145.125","0.64201002","2017-07-03 14:16:50.312","2017-07-03 14:17:28.833",2,1,"0.0012359619140625","0.0000494384765625","0.0019251443",25,3,23,1,11,1,2
"192.168.10.15->52.84.145.148","0.08771828","2017-07-03 13:54:54.496","2017-07-03 13:54:59.759",2,1,"0.0006999969482421875","0.000038888719346788195","0.007980057",18,3,16,2,6,0,2
"192.168.10.15->52.84.145.155","1.92655073","2017-07-03 12:36:57.265","2017-07-03 12:38:52.858",1,1,"0.0008068084716796875","0.00003841945103236607","0.000418783922",21,4,20,1,4,0,1
"192.168.10.15->52.84.145.164","1.93133101","2017-07-03 14:43:02.640","2017-07-03 14:44:58.520",2,1,"0.000972747802734375","0.00002629048115498311","0.000503667054",37,3,35,2,7,0,2
"192.168.10.15->52.84.145.172","1.93430198","2017-07-03 13:43:26.890","2017-07-03 13:45:22.948",1,1,"0.001132965087890625","0.00004925935164741848","0.000585722962",23,3,22,1,5,0,1
"192.168.10.15->52.84.145.201","1.91939158","2017-07-03 12:41:18.741","2017-07-03 12:43:13.904",2,1,"0.0010652542114257812","0.00003133100621840533","0.000554995771",34,3,32,2,7,0,2
"192.168.10.15->52.84.145.232","1.93099743","2017-07-03 14:43:03.676","2017-07-03 14:44:59.536",1,1,"0.000705718994140625","0.00003068343452785326","0.000365468634",23,3,22,1,4,0,1
"192.168.10.15->52.84.145.235","3.01295405","2017-07-03 14:32:16.009","2017-07-03 14:35:16.786",1,1,"0.000911712646484375","0.00004558563232421875","0.000302597594",20,3,19,1,10,0,1
"192.168.10.15->52.84.145.242","28.21263485","2017-07-03 13:54:53.424","2017-07-03 14:23:06.183",4,1,"0.008257865905761719","0.00008975941201914911","0.0002927009813",92,3,88,4,31,0,4
"192.168.10.15->52.84.145.243","1.93133098","2017-07-03 12:41:21.071","2017-07-03 12:43:16.951",1,1,"0.0006847381591796875","0.00003112446178089488","0.000354542109",22,3,21,1,4,0,1
"192.168.10.15->52.84.145.252","1.92807105","2017-07-03 12:39:15.361","2017-07-03 12:41:11.045",1,1,"0.0006809234619140625","0.000029605367909307066","0.000353163055",23,4,22,1,4,0,1
"192.168.10.15->52.84.145.42","0.08473633","2017-07-03 14:01:23.130","2017-07-03 14:01:28.214",6,1,"0.002094268798828125","0.000038782755533854164","0.02471512",54,3,48,6,18,0,6
"192.168.10.15->52.84.145.67","4.86424475","2017-07-03 12:24:36.680","2017-07-03 12:29:28.534",8,1,"0.0038270950317382812","0.00003327908723250679","0.000786780935",115,4,107,8,27,0,8
"192.168.10.15->52.84.145.72","1.93192503","2017-07-03 12:49:45.656","2017-07-03 12:51:41.572",1,1,"0.0006628036499023438","0.000030127438631924715","0.000343079384",22,3,21,1,4,0,1
"192.168.10.15->52.84.145.76","1.95146730","2017-07-03 12:36:55.770","2017-07-03 12:38:52.858",2,1,"0.004840850830078125","0.00010085105895996094","0.00248062103",48,4,46,2,17,0,2
"192.168.10.15->52.84.26.132","1.93615807","2017-07-03 13:00:28.636","2017-07-03 13:02:24.805",2,1,"0.0034246444702148438","0.00007783282886851917","0.00176878352",44,3,42,2,14,0,2
"192.168.10.15->52.84.26.215","1.92255687","2017-07-03 12:55:49.200","2017-07-03 12:57:44.554",2,1,"0.0013818740844726562","0.00001919269561767578","0.000718768899",72,3,70,2,8,0,2
"192.168.10.15->52.84.26.246","1.93431518","2017-07-03 13:03:32.603","2017-07-03 13:05:28.662",1,1,"0.0008258819580078125","0.00003932771228608631","0.000426963489",21,3,20,1,4,0,1
"192.168.10.15->52.84.26.47","1.91936095","2017-07-03 12:49:53.429","2017-07-03 12:51:48.590",1,1,"0.000827789306640625","0.00003762678666548295","0.000431283812",22,3,21,1,4,0,1
"192.168.10.15->52.84.26.68","2.87198805","2017-07-03 12:49:32.552","2017-07-03 12:52:24.872",2,1,"0.0013608932495117188","0.000029584635858950406","0.000473850596",46,3,44,1,13,1,2
"192.168.10.15->52.84.28.125","1.94555012","2017-07-03 12:49:42.845","2017-07-03 12:51:39.578",1,1,"0.0007038116455078125","0.0000319914384321733","0.000361754570",22,3,21,1,4,0,1
"192.168.10.15->52.84.40.102","1.93201242","2017-07-03 12:49:33.547","2017-07-03 12:51:29.467",2,1,"0.001056671142578125","0.00003522237141927083","0.000546927718",30,3,28,2,7,0,2
"192.168.10.15->52.84.40.136","2.16360695","2017-07-03 12:49:40.777","2017-07-03 12:51:50.593",2,1,"0.0029916763305664062","0.00006799264387650923","0.00138272635",44,2,42,2,7,0,2
"192.168.10.15->52.84.40.174","1.93597552","2017-07-03 12:55:48.397","2017-07-03 12:57:44.555",2,1,"0.0013494491577148438","0.00003647159885715794","0.000697038339",37,3,35,2,8,0,2
"192.168.10.15->52.84.40.77","1.92432061","2017-07-03 12:49:34.006","2017-07-03 12:51:29.465",2,1,"0.0010194778442382812","0.000012586146225163967","0.000529785856",81,3,79,2,7,0,2
"192.168.10.15->52.84.64.233","3.00729053","2017-07-03 12:41:23.306","2017-07-03 12:44:23.743",2,1,"0.0014390945434570312","0.00004642240462764617","0.000478535255",31,3,29,2,15,0,2
"192.168.10.15->52.86.23.125","1.0294711","2017-07-03 13:52:30.415","2017-07-03 13:53:32.183",1,1,"0.0013704299926757812","0.00008565187454223633","0.0013311982",16,2,15,1,3,0,1
"192.168.10.15->52.87.101.173","1.6195413","2017-07-03 12:49:40.500","2017-07-03 12:51:17.672",2,1,"0.005101203918457031","0.00011089573735776155","0.0031497832",46,3,44,2,11,0,2
"192.168.10.15->52.87.59.64","1.0425408","2017-07-03 12:41:20.979","2017-07-03 12:42:23.531",1,1,"0.0013799667358398438","0.00007262982820209704","0.0013236573",19,3,18,1,4,0,1
"192.168.10.15->52.94.232.32","1.1387148","2017-07-03 13:08:12.343","2017-07-03 13:09:20.666",2,1,"0.0029191970825195312","0.00008585873772116269","0.0025635892",34,3,32,2,10,0,2
"192.168.10.15->52.94.232.33","27.88480850","2017-07-03 12:41:23.276","2017-07-03 13:09:16.364",3,1,"0.0034236907958984375","0.00007442806078040081","0.0001227797851",46,3,43,3,10,0,3
"192.168.10.15->52.94.237.66","0.1113709","2017-07-03 12:41:23.218","2017-07-03 12:41:29.900",2,1,"0.0033016204833984375","0.00014354871666949728","0.02964527",23,3,21,2,8,0,2
"192.168.10.15->54.148.190.222","1.0091571","2017-07-03 12:26:55.791","2017-07-03 12:27:56.341",1,1,"0.0075855255126953125","0.00047409534454345703","0.0075166945",16,3,15,1,3,0,1
"192.168.10.15->54.152.47.87","1.0511709","2017-07-03 13:08:09.390","2017-07-03 13:09:12.460",3,1,"0.003907203674316406","0.00007235562359845196","0.0037170013",54,3,51,3,15,1,3
"192.168.10.15->54.164.45.172","0.66966665","2017-07-03 14:16:48.653","2017-07-03 14:17:28.833",2,1,"0.004775047302246094","0.0001989603042602539","0.0071304839",24,3,22,1,8,2,2
"192.168.10.15->54.172.137.57","1.0063972","2017-07-03 12:49:45.124","2017-07-03 12:50:45.508",1,1,"0.0009107589721679688","0.00006505421229771205","0.00090496971",14,3,13,1,3,0,1
"192.168.10.15->54.174.199.213","1.0163633","2017-07-03 13:52:30.214","2017-07-03 13:53:31.196",1,1,"0.00074005126953125","0.00005286080496651786","0.00072813656",14,2,13,1,2,0,1
"192.168.10.15->54.187.98.195","2.00938963","2017-07-03 14:21:39.911","2017-07-03 14:23:40.475",1,1,"0.009830474853515625","0.00044683976606889206","0.00489226912",22,3,21,1,4,0,1
"192.168.10.15->54.192.36.124","1.93203810","2017-07-03 12:55:49.648","2017-07-03 12:57:45.570",2,1,"0.0010652542114257812","0.00003133100621840533","0.000551362942",34,3,32,2,7,0,2
"192.168.10.15->54.192.36.134","2.05866633","2017-07-03 13:08:10.117","2017-07-03 13:10:13.637",1,1,"0.0012836456298828125","0.00006418228149414062","0.000623532629",20,2,19,1,3,0,1
"192.168.10.15->54.192.36.174","1.93282835","2017-07-03 12:55:49.601","2017-07-03 12:57:45.571",3,1,"0.0017232894897460938","0.000022093454996744793","0.000891589516",78,3,75,3,11,0,3
"192.168.10.15->54.192.36.34","1.93589412","2017-07-03 12:49:34.327","2017-07-03 12:51:30.481",2,1,"0.0014629364013671875","0.00004571676254272461","0.000755690298",32,3,30,2,7,0,2
"192.168.10.15->54.192.36.36","2.05763803","2017-07-03 13:08:10.176","2017-07-03 13:10:13.635",5,1,"0.0017290115356445312","0.000027444627549913195","0.000840289452",63,2,58,5,4,0,5
"192.168.10.15->54.192.36.76","1.93374538","2017-07-03 13:08:06.597","2017-07-03 13:10:02.621",2,1,"0.00118255615234375","0.00003284878200954861","0.000611536639",36,3,34,2,7,0,2
"192.168.10.15->54.192.36.89","1.93261511","2017-07-03 13:08:08.669","2017-07-03 13:10:04.626",1,1,"0.000705718994140625","0.00003068343452785326","0.000365162721",23,3,22,1,4,0,1
"192.168.10.15->54.192.37.132","1.92499926","2017-07-03 12:45:43.584","2017-07-03 12:47:39.084",2,1,"0.0003032684326171875","0.000013784928755326705","0.000157542103",22,2,20,2,1,0,2
"192.168.10.15->54.192.37.14","0.08563070","2017-07-03 14:24:30.806","2017-07-03 14:24:35.944",6,1,"0.002094268798828125","0.000038782755533854164","0.02445699",54,3,48,6,18,0,6
"192.168.10.15->54.192.37.141","1.93539770","2017-07-03 12:49:50.465","2017-07-03 12:51:46.589",2,1,"0.0016527175903320312","0.00003592864326808763","0.000853942107",46,3,44,2,8,0,2
"192.168.10.15->54.192.37.217","0.08546058","2017-07-03 12:55:46.746","2017-07-03 12:55:51.873",5,1,"0.0017452239990234375","0.000038782755533854164","0.02042139",45,3,40,5,15,0,5
"192.168.10.15->54.192.37.221","0.09534549","2017-07-03 13:28:59.818","2017-07-03 13:29:05.539",6,1,"0.002094268798828125","0.000038782755533854164","0.02196505",54,3,48,6,18,0,6
"192.168.10.15->54.192.37.41","1.93187824","2017-07-03 12:45:43.172","2017-07-03 12:47:39.084",2,1,"0.000301361083984375","0.00001310265582540761","0.000155993829",23,2,21,2,1,0,2
"192.168.10.15->54.192.37.5","1.92131840","2017-07-03 13:08:13.353","2017-07-03 13:10:08.632",2,1,"0.001178741455078125","0.00003571943803267045","0.000613506567",33,3,31,2,7,0,2
"192.168.10.15->54.192.37.61","0.08590528","2017-07-03 13:00:29.613","2017-07-03 13:00:34.768",1,1,"0.00034999847412109375","0.000038888719346788195","0.004074237",9,3,8,1,3,0,1
"192.168.10.15->54.192.37.80","1.92869968","2017-07-03 12:29:24.145","2017-07-03 12:31:19.867",1,1,"0.0007295608520507812","0.00003172003704568614","0.000378265656",23,3,22,1,4,0,1
"192.168.10.15->54.192.37.81","1.95583927","2017-07-03 13:28:09.197","2017-07-03 13:30:06.547",1,1,"0.003070831298828125","0.00008530086941189236","0.00157008367",36,3,35,1,11,0,1
"192.168.10.15->54.192.37.85","1.93412400","2017-07-03 12:30:57.888","2017-07-03 12:32:53.935",2,1,"0.0009746551513671875","0.00003144048875378024","0.000503925886",31,3,29,2,7,0,2
"192.168.10.15->54.192.37.87","0.09851427","2017-07-03 13:28:10.614","2017-07-03 13:28:16.525",1,1,"0.00034999847412109375","0.000038888719346788195","0.003552769",9,3,8,1,3,0,1
"192.168.10.15->54.192.38.6","1.92591823","2017-07-03 13:08:09.072","2017-07-03 13:10:04.627",2,1,"0.0010280609130859375","0.000031153361002604164","0.000533802991",33,3,31,2,7,0,2
"192.168.10.15->54.193.23.32","1.0311061","2017-07-03 12:49:44.717","2017-07-03 12:50:46.584",1,1,"0.0013952255249023438","0.00007751252916124131","0.0013531348",18,3,17,1,4,0,1
"192.168.10.15->54.196.164.240","0.33780928","2017-07-03 12:49:46.008","2017-07-03 12:50:06.276",1,1,"0.0006608963012695312","0.00006008148193359375","0.0019564184",11,3,10,1,3,0,1
"192.168.10.15->54.209.109.64","1.0378876","2017-07-03 13:08:17.826","2017-07-03 13:09:20.099",1,1,"0.0006313323974609375","0.00003713719985064338","0.00060828589",17,3,16,1,3,0,1
"192.168.10.15->54.209.138.147","1.0648783","2017-07-03 13:08:19.415","2017-07-03 13:09:23.308",1,1,"0.001674652099609375","0.00009303622775607639","0.0015726230",18,3,17,1,4,0,1
"192.168.10.15->54.209.219.138","1.1030496","2017-07-03 12:49:42.719","2017-07-03 12:50:48.902",1,1,"0.0025663375854492188","0.00010693073272705078","0.0023265840",24,3,23,1,6,0,1
"192.168.10.15->54.209.32.107","1.0064397","2017-07-03 14:01:30.056","2017-07-03 14:02:30.443",1,1,"0.0008840560913085938","0.00007367134094238281","0.00087839949",12,2,11,1,2,0,1
"192.168.10.15->54.210.232.234","0.34767735","2017-07-03 12:55:49.254","2017-07-03 12:56:10.114",2,1,"0.0022077560424804688","0.00008831024169921874","0.0063500140",25,3,23,2,7,1,2
"192.168.10.15->54.210.85.226","1.0203063","2017-07-03 13:43:26.894","2017-07-03 13:44:28.112",2,1,"0.0010709762573242188","0.00004119139451246995","0.0010496615",26,3,24,2,6,1,2
"192.168.10.15->54.211.1.27","0.00370347","2017-07-03 13:52:30.844","2017-07-03 13:52:31.066",2,1,"0.0007343292236328125","0.00007343292236328125","0.198282",10,2,8,2,2,0,2
"192.168.10.15->54.225.163.68","1.0247525","2017-07-03 12:49:42.182","2017-07-03 12:50:43.667",2,1,"0.0010519027709960938","0.00004382928212483724","0.0010264944",24,3,22,2,6,1,2
"192.168.10.15->54.230.37.182","1.92647814","2017-07-03 12:58:30.027","2017-07-03 13:00:25.615",2,1,"0.0022144317626953125","0.00005032799460671165","0.00114947153",44,3,42,2,8,0,2
"192.168.10.15->54.230.37.93","1.92489913","2017-07-03 13:08:09.131","2017-07-03 13:10:04.625",2,1,"0.0009746551513671875","0.000028666327981387867","0.000506340896",34,3,32,2,7,0,2
"192.168.10.15->54.230.38.136","1.92509008","2017-07-03 13:08:18.131","2017-07-03 13:10:13.636",2,1,"0.0010128021240234375","0.00003376007080078125","0.000526106354",30,3,28,2,7,0,2
"192.168.10.15->54.231.112.144","0.08544116","2017-07-03 13:08:21.508","2017-07-03 13:08:26.635",1,1,"0.00033855438232421875","0.000033855438232421875","0.003962427",10,3,9,1,3,1,1
"192.168.10.15->54.231.176.162","0.1083527","2017-07-03 12:55:48.175","2017-07-03 12:55:54.676",1,1,"0.0006628036499023438","0.000044186909993489586","0.006117094",15,3,14,1,3,0,1
"192.168.10.15->54.231.83.19","0.1068573","2017-07-03 13:52:29.929","2017-07-03 13:52:36.341",4,1,"0.0019168853759765625","0.00004564012799944196","0.01793874",42,3,38,4,12,2,4
"192.168.10.15->54.235.146.101","0.30901088","2017-07-03 12:52:06.331","2017-07-03 12:52:24.872",1,1,"0.0008563995361328125","0.00009515550401475694","0.0027714219",9,3,8,0,3,1,1
"192.168.10.15->54.243.169.198","1.0181154","2017-07-03 12:35:47.929","2017-07-03 12:36:49.016",1,1,"0.00048542022705078125","0.0000404516855875651","0.00047678310",12,2,11,1,1,0,1
"192.168.10.15->54.71.146.239","1.0333007","2017-07-03 14:09:07.608","2017-07-03 14:10:09.606",2,1,"0.004527091979980469","0.00016767007333260995","0.0043811950",27,3,25,2,7,1,2
"192.168.10.15->54.71.197.51","1.0129558","2017-07-03 12:29:23.496","2017-07-03 12:30:24.274",1,1,"0.0015239715576171875","0.00008466508653428819","0.0015044798",18,3,17,1,6,0,1
"192.168.10.15->54.82.37.214","1.0270272","2017-07-03 13:08:09.357","2017-07-03 13:09:10.978",2,1,"0.000988006591796875","0.000036592836733217596","0.00096200621",27,3,25,2,6,1,2
"192.168.10.15->54.83.137.152","1.0773598","2017-07-03 14:43:01.380","2017-07-03 14:44:06.022",1,1,"0.0015411376953125","0.000077056884765625","0.0014304763",20,3,19,1,4,0,1
"192.168.10.15->54.86.213.164","1.0107548","2017-07-03 13:08:10.915","2017-07-03 13:09:11.560",2,1,"0.0010700225830078125","0.0000428009033203125","0.0010586372",25,3,23,2,6,1,2
"192.168.10.15->54.88.39.232","16.4476813","2017-07-03 14:16:50.332","2017-07-03 14:33:17.193",4,1,"0.0019283294677734375","0.00003856658935546875","0.000117240201",50,3,46,3,12,3,4
"192.168.10.15->59.153.92.181","0.02229480","2017-07-03 12:24:33.891","2017-07-03 12:24:35.229",3,1,"0.000995635986328125","0.000036875406901041664","0.04465777",27,3,24,3,9,3,3
"192.168.10.15->62.161.94.230","0.00995025","2017-07-03 12:43:35.570","2017-07-03 12:43:36.167",2,1,"0.002407073974609375","0.00014159258674172794","0.241911",17,3,15,2,6,0,2
"192.168.10.15->62.209.227.211","0.0160918","2017-07-03 13:52:30.920","2017-07-03 13:52:31.886",1,1,"0.0009670257568359375","0.00010744730631510417","0.0600943",9,2,8,1,3,0,1
"192.168.10.15->63.135.90.143","20.51268361","2017-07-03 12:49:42.880","2017-07-03 13:10:13.641",2,1,"0.00177764892578125","0.00004134067269258721","0.00008666096349",43,3,41,2,8,0,2
"192.168.10.15->63.251.88.56","0.00567812","2017-07-03 14:32:16.008","2017-07-03 14:32:16.349",1,1,"0.000850677490234375","0.0000773343172940341","0.149817",11,3,10,1,4,0,1
"192.168.10.15->63.251.98.12","71.83900851","2017-07-03 12:49:42.880","2017-07-03 14:01:33.220",8,2,"0.005656242370605469","0.00008197452711022419","0.00007873497265",69,4,61,8,19,0,8
"192.168.10.15->64.12.245.38","20.56320063","2017-07-03 12:49:42.845","2017-07-03 13:10:16.637",2,1,"0.0021228790283203125","0.000049369279728379363","0.0001032367999",43,3,41,2,8,0,2
"192.168.10.15->64.4.54.18","0.45555617","2017-07-03 12:26:48.306","2017-07-03 12:27:15.639",3,1,"0.04619789123535156","0.001154947280883789","0.10140987",40,2,37,3,12,0,3
"192.168.10.15->64.4.54.253","76.32737727","2017-07-03 13:06:05.363","2017-07-03 14:22:25.006",2,1,"0.0018024444580078125","0.00010602614458869485","0.00002361465208",17,2,15,1,6,1,2
"192.168.10.15->64.4.54.254","138.2135223","2017-07-03 12:21:52.606","2017-07-03 14:40:05.417",9,1,"0.09190845489501953","0.00047620961085502347","0.0006649744062",193,2,184,8,107,1,9
"192.168.10.15->64.94.116.26","1.94396527","2017-07-03 12:30:55.321","2017-07-03 12:32:51.959",6,1,"0.00115966796875","0.000003917797191722973","0.000596547679",296,2,290,6,4,0,6
"192.168.10.15->65.52.108.27","0.05408742","2017-07-03 12:22:41.186","2017-07-03 12:22:44.431",1,1,"0.0010938644409179688","0.00009115537007649739","0.02022401",12,2,11,0,4,0,1
"192.168.10.15->65.52.108.33","0.09753618","2017-07-03 12:21:36.270","2017-07-03 12:21:42.123",2,1,"0.0055751800537109375","0.0002787590026855469","0.05716012",20,2,18,2,8,0,2
"192.168.10.15->65.52.98.233","0.09869795","2017-07-03 12:21:37.027","2017-07-03 12:21:42.949",2,1,"0.03598976135253906","0.0012410262535358298","0.3646455",29,2,27,0,8,2,2
"192.168.10.15->65.55.138.112","7.62301293","2017-07-03 12:22:32.602","2017-07-03 12:30:09.983",6,1,"0.4834480285644531","0.002197491038929332","0.0634195472",220,2,214,6,36,0,6
"192.168.10.15->65.55.252.190","1.0178163","2017-07-03 13:06:23.630","2017-07-03 13:07:24.699",1,1,"0.003391265869140625","0.00030829689719460225","0.0033319035",11,2,10,1,4,0,1
"192.168.10.15->65.55.252.202","31.99060428","2017-07-03 12:21:36.058","2017-07-03 12:53:35.494",8,1,"0.049983978271484375","0.000595047360374814","0.001562458084",84,2,76,2,36,6,8
"192.168.10.15->65.55.44.108","135.8134501","2017-07-03 12:21:36.148","2017-07-03 14:37:24.955",3,1,"0.008315086364746094","0.00024456136366900275","0.00006122432176",34,2,31,3,15,0,3
"192.168.10.15->65.55.44.109","112.6869793","2017-07-03 12:32:23.743","2017-07-03 14:25:04.962",5,1,"0.15412425994873047","0.0010274950663248699","0.001367720219",150,2,145,5,93,0,5
"192.168.10.15->66.235.144.209","15.7411030","2017-07-03 14:16:49.207","2017-07-03 14:32:33.674",4,1,"0.011586189270019531","0.00023645284224529657","0.000736046851",49,3,45,4,17,0,4
"192.168.10.15->66.235.144.79","0.29829559","2017-07-03 13:08:09.720","2017-07-03 13:08:27.618",1,1,"0.00250244140625","0.00017874581473214285","0.0083891332",14,3,13,1,5,0,1
"192.168.10.15->66.242.15.127","0.50641450","2017-07-03 12:49:46.933","2017-07-03 12:50:17.318",1,1,"0.001064300537109375","0.00008186927208533653","0.0021016391",13,3,12,1,4,0,1
"192.168.10.15->66.242.15.229","0.50216502","2017-07-03 14:01:30.530","2017-07-03 14:02:00.660",1,1,"0.0004291534423828125","0.0000476837158203125","0.00085460641",9,2,8,1,1,0,1
"192.168.10.15->67.226.210.14","0.04962342","2017-07-03 13:08:19.369","2017-07-03 13:08:22.347",1,1,"0.0006837844848632812","0.00007597605387369792","0.01377947",9,3,8,1,3,0,1
"192.168.10.15->67.226.210.15","0.07175765","2017-07-03 12:49:42.534","2017-07-03 12:49:46.839",1,1,"0.0006437301635742188","0.00006437301635742188","0.008970892",10,3,9,1,3,0,1
"192.168.10.15->68.67.178.109","0.09644253","2017-07-03 13:08:17.827","2017-07-03 13:08:23.614",1,1,"0.0003337860107421875","0.00003337860107421875","0.003460983",10,3,9,1,3,0,1
"192.168.10.15->68.67.178.132","0.27633113","2017-07-03 12:49:42.872","2017-07-03 12:49:59.451",1,1,"0.001865386962890625","0.00013324192592075894","0.0067505494",14,3,13,1,5,0,1
"192.168.10.15->68.67.178.137","0.16781992","2017-07-03 14:01:28.883","2017-07-03 14:01:38.952",1,1,"0.0007305145263671875","0.00010435921805245536","0.0043529668",7,2,6,1,1,0,1
"192.168.10.15->68.67.178.138","0.16776503","2017-07-03 12:45:44.584","2017-07-03 12:45:54.650",2,1,"0.00039005279541015625","0.000039005279541015624","0.0023249946",10,2,8,2,1,0,2
"192.168.10.15->68.67.178.170","0.16850648","2017-07-03 14:16:51.870","2017-07-03 14:17:01.980",1,1,"0.000972747802734375","0.0000972747802734375","0.0057727619",10,3,9,1,3,0,1
"192.168.10.15->68.67.178.173","0.16851832","2017-07-03 14:32:17.473","2017-07-03 14:32:27.584",1,1,"0.0009717941284179688","0.00010797712537977431","0.0057666973",9,3,8,1,3,0,1
"192.168.10.15->68.67.178.196","0.25502845","2017-07-03 13:08:12.493","2017-07-03 13:08:27.795",2,1,"0.0031681060791015625","0.00013774374256963316","0.012422559",23,3,21,2,9,0,2
"192.168.10.15->68.67.178.197","63.02081135","2017-07-03 12:49:40.369","2017-07-03 13:52:41.617",4,2,"0.007870674133300781","0.00016746115177235704","0.0001248900794",47,4,43,4,17,0,4
"192.168.10.15->68.67.178.246","0.28035620","2017-07-03 13:08:13.361","2017-07-03 13:08:30.182",2,1,"0.0031299591064453125","0.00013608517854110053","0.011164223",23,3,21,2,8,0,2
"192.168.10.15->68.71.216.177","2.02059840","2017-07-03 13:28:59.422","2017-07-03 13:31:00.658",1,1,"0.0011425018310546875","0.000018134949699280754","0.000565427465",63,3,62,1,5,0,1
"192.168.10.15->69.166.1.10","0.03762447","2017-07-03 13:52:30.855","2017-07-03 13:52:33.112",1,1,"0.000743865966796875","0.00009298324584960938","0.01977080",8,2,7,1,2,0,1
"192.168.10.15->69.169.85.6","1.92028282","2017-07-03 13:52:31.589","2017-07-03 13:54:26.806",1,1,"0.000396728515625","0.00002333697150735294","0.000206599003",17,2,16,1,1,0,1
"192.168.10.15->69.169.85.7","1.93444740","2017-07-03 13:52:31.755","2017-07-03 13:54:27.822",2,1,"0.0004673004150390625","0.000022252400716145832","0.000241567910",21,2,19,2,1,0,2
"192.168.10.15->69.172.216.111","0.09122150","2017-07-03 12:49:49.933","2017-07-03 12:49:55.406",2,1,"0.0014448165893554688","0.00008498921113855699","0.01583855",17,3,15,2,6,0,2
"192.168.10.15->69.172.216.55","0.0161920","2017-07-03 12:49:39.121","2017-07-03 12:49:40.092",2,1,"0.0018434524536132812","0.00005120701260036892","0.113850",36,3,34,2,6,0,2
"192.168.10.15->69.31.33.123","1.94052246","2017-07-03 13:29:01.136","2017-07-03 13:30:57.567",6,1,"0.02886486053466797","0.0000414725007682011","0.0148747881",696,2,690,6,89,0,6
"192.168.10.15->69.31.33.219","1.1375189","2017-07-03 12:22:13.634","2017-07-03 12:23:21.885",1,1,"0.00025463104248046875","0.000042438507080078125","0.00022384774",6,2,5,1,1,0,1
"192.168.10.15->69.31.33.227","26.36472522","2017-07-03 12:31:21.646","2017-07-03 12:57:43.529",6,2,"0.0038585662841796875","0.0000035994088471825443","0.0001463533662",1072,4,1066,6,21,5,6
"192.168.10.15->69.43.132.198","1.92757972","2017-07-03 12:45:43.483","2017-07-03 12:47:39.138",2,1,"0.000545501708984375","0.00002597627185639881","0.000282998262",21,2,19,2,1,0,2
"192.168.10.15->72.167.18.239","118.9785776","2017-07-03 12:33:23.003","2017-07-03 14:32:21.718",5,1,"0.0012350082397460938","0.000053696010423743204","0.00001038008913",23,2,18,5,3,0,5
"192.168.10.15->72.167.239.239","18.68483357","2017-07-03 12:49:40.170","2017-07-03 13:08:21.260",30,1,"0.011409759521484375","0.0000755613213343336","0.0006106428232",151,2,119,31,28,0,32
"192.168.10.15->72.21.215.147","1.93573347","2017-07-03 12:41:23.882","2017-07-03 12:43:20.026",2,1,"0.0015096664428710938","0.00005032221476236979","0.000779893754",30,2,28,2,7,0,2
