"tcp_stream","flow_id","flow_start","flow_finish","src_ip","src_port","dst_ip","dst_port",protocol,"total_duration","start_time","finish_time","total_packets","total_bytes",pps,bps,bpp,"total_http_errors","total_failures","flag_ack","flag_fin","flag_psh","flag_rst","flag_syn","first_flag","last_flag"
16323,"63.251.98.12:80->192.168.10.16:33672","2017-07-03 14:03:02.176","2017-07-03 14:03:02.274","63.251.98.12",80,"192.168.10.16",33672,HTTP,"0.098087","1499090582.176787","1499090582.274874",2,2393,"20.390",24397,"1196.5",0,0,2,0,2,0,0,,
16327,"192.168.10.16:51204->72.30.202.150:80","2017-07-03 14:03:02.149","2017-07-03 14:03:02.149","192.168.10.16",51204,"72.30.202.150",80,HTTP,"0.000000","1499090582.149825","1499090582.149825",1,372,0,0,372,0,0,1,0,1,0,0,,
16327,"72.30.202.150:80->192.168.10.16:51204","2017-07-03 14:03:02.176","2017-07-03 14:03:02.176","72.30.202.150",80,"192.168.10.16",51204,HTTP,"0.000000","1499090582.176024","1499090582.176024",1,252,0,0,252,0,0,1,0,1,0,0,,
1633,"104.17.56.121:80->192.168.10.9:62691","2017-07-03 12:45:39.797","2017-07-03 12:45:41.338","104.17.56.121",80,"192.168.10.9",62691,HTTP,"1.540370","1499085939.797923","1499085941.338293",3,3165,"1.947584","2054.701",1055,0,0,3,0,3,0,0,,
1633,"192.168.10.9:62691->104.17.56.121:80","2017-07-03 12:45:39.776","2017-07-03 12:45:41.243","192.168.10.9",62691,"104.17.56.121",80,HTTP,"1.466975","1499085939.776997","1499085941.243972",3,1158,"2.045025","789.3795",386,0,0,3,0,3,0,0,,
16332,"192.168.10.16:42356->54.85.191.201:80","2017-07-03 14:03:02.348","2017-07-03 14:03:07.423","192.168.10.16",42356,"54.85.191.201",80,HTTP,"5.074923","1499090582.348174","1499090587.423097",2,1176,"0.3940947","231.7277",588,0,0,2,0,2,0,0,,
16332,"54.85.191.201:80->192.168.10.16:42356","2017-07-03 14:03:02.407","2017-07-03 14:03:07.498","54.85.191.201",80,"192.168.10.16",42356,HTTP,"5.091026","1499090582.407165","1499090587.498191",2,1047,"0.3928481","205.6560","523.5",0,0,2,0,2,0,0,,
16334,"192.168.10.16:46804->34.194.80.56:80","2017-07-03 14:03:02.421","2017-07-03 14:03:02.784","192.168.10.16",46804,"34.194.80.56",80,HTTP,"0.362533","1499090582.421488","1499090582.784021",2,761,"5.51674","2099.12","380.5",0,0,2,0,2,0,0,,
16334,"34.194.80.56:80->192.168.10.16:46804","2017-07-03 14:03:02.474","2017-07-03 14:03:02.837","34.194.80.56",80,"192.168.10.16",46804,HTTP,"0.362614","1499090582.474703","1499090582.837317",2,1285,"5.51551","3543.71","642.5",0,0,2,0,2,0,0,,
16336,"192.168.10.16:56112->52.216.64.144:80","2017-07-03 14:03:02.421","2017-07-03 14:03:02.421","192.168.10.16",56112,"52.216.64.144",80,HTTP,"0.000000","1499090582.421479","1499090582.421479",1,246,0,0,246,0,0,1,0,1,0,0,,
16336,"52.216.64.144:80->192.168.10.16:56112","2017-07-03 14:03:02.473","2017-07-03 14:03:02.473","52.216.64.144",80,"192.168.10.16",56112,HTTP,"0.000000","1499090582.473447","1499090582.473447",1,43,0,0,43,0,0,1,0,1,0,0,,
16339,"54.173.13.65:80->192.168.10.16:33506","2017-07-03 14:03:07.524","2017-07-03 14:03:07.524","54.173.13.65",80,"192.168.10.16",33506,HTTP,"0.000000","1499090587.524486","1499090587.524486",1,213,0,0,213,1,0,1,1,0,0,0,,
16339,"54.228.213.164:80->192.168.10.5:59458","2017-07-03 14:47:40.891","2017-07-03 14:47:40.891","54.228.213.164",80,"192.168.10.5",59458,HTTP,"0.000000","1499093260.891436","1499093260.891436",1,73,0,0,73,0,0,1,0,1,0,0,,
1634,"192.168.10.16:41550->195.234.240.81:80","2017-07-03 14:11:29.751","2017-07-03 14:11:29.751","192.168.10.16",41550,"195.234.240.81",80,HTTP,"0.000000","1499091089.751044","1499091089.751044",1,1064,0,0,1064,0,0,1,0,1,0,0,,
1634,"195.234.240.81:80->192.168.10.16:41550","2017-07-03 14:11:29.870","2017-07-03 14:11:29.870","195.234.240.81",80,"192.168.10.16",41550,HTTP,"0.000000","1499091089.870052","1499091089.870052",1,522,0,0,522,0,0,1,0,1,0,0,,
16341,"192.168.10.16:33510->54.173.13.65:80","2017-07-03 14:03:02.515","2017-07-03 14:03:02.515","192.168.10.16",33510,"54.173.13.65",80,HTTP,"0.000000","1499090582.515620","1499090582.515620",1,397,0,0,397,0,0,1,0,1,0,0,,
16341,"54.173.13.65:80->192.168.10.16:33510","2017-07-03 14:03:02.567","2017-07-03 14:03:02.567","54.173.13.65",80,"192.168.10.16",33510,HTTP,"0.000000","1499090582.567585","1499090582.567585",1,725,0,0,725,0,0,1,0,1,0,0,,
16344,"192.168.10.16:54794->54.71.228.147:80","2017-07-03 14:03:02.623","2017-07-03 14:03:02.623","192.168.10.16",54794,"54.71.228.147",80,HTTP,"0.000000","1499090582.623525","1499090582.623525",1,357,0,0,357,0,0,1,0,1,0,0,,
16344,"54.71.228.147:80->192.168.10.16:54794","2017-07-03 14:03:02.725","2017-07-03 14:03:02.725","54.71.228.147",80,"192.168.10.16",54794,HTTP,"0.000000","1499090582.725841","1499090582.725841",1,566,0,0,566,0,0,1,0,1,0,0,,
16346,"192.168.10.16:54750->52.72.58.52:80","2017-07-03 14:03:02.623","2017-07-03 14:03:02.623","192.168.10.16",54750,"52.72.58.52",80,HTTP,"0.000000","1499090582.623533","1499090582.623533",1,842,0,0,842,0,0,1,0,1,0,0,,
16346,"52.72.58.52:80->192.168.10.16:54750","2017-07-03 14:03:02.684","2017-07-03 14:03:02.684","52.72.58.52",80,"192.168.10.16",54750,HTTP,"0.000000","1499090582.684759","1499090582.684759",1,443,0,0,443,0,0,1,0,1,0,0,,
16348,"104.196.202.142:80->192.168.10.16:41316","2017-07-03 14:03:02.748","2017-07-03 14:03:02.748","104.196.202.142",80,"192.168.10.16",41316,HTTP,"0.000000","1499090582.748611","1499090582.748611",1,365,0,0,365,0,0,1,0,1,0,0,,
16348,"192.168.10.16:41316->104.196.202.142:80","2017-07-03 14:03:02.693","2017-07-03 14:03:02.693","192.168.10.16",41316,"104.196.202.142",80,HTTP,"0.000000","1499090582.693116","1499090582.693116",1,566,0,0,566,0,0,1,0,1,0,0,,
1635,"50.19.100.200:80->192.168.10.25:51562","2017-07-03 13:22:17.059","2017-07-03 13:22:17.059","50.19.100.200",80,"192.168.10.25",51562,HTTP,"0.000000","1499088137.059868","1499088137.059868",1,498,0,0,498,0,0,1,0,1,0,0,,
16358,"192.168.10.16:47580->72.247.71.166:80","2017-07-03 14:03:02.792","2017-07-03 14:03:02.792","192.168.10.16",47580,"72.247.71.166",80,HTTP,"0.000000","1499090582.792114","1499090582.792114",1,588,0,0,588,0,0,1,0,1,0,0,,
16358,"72.247.71.166:80->192.168.10.16:47580","2017-07-03 14:03:02.821","2017-07-03 14:03:02.821","72.247.71.166",80,"192.168.10.16",47580,HTTP,"0.000000","1499090582.821683","1499090582.821683",1,478,0,0,478,0,0,1,0,1,0,0,,
16359,"54.228.213.164:80->192.168.10.5:59460","2017-07-03 14:47:50.904","2017-07-03 14:47:50.904","54.228.213.164",80,"192.168.10.5",59460,HTTP,"0.000000","1499093270.904432","1499093270.904432",1,73,0,0,73,0,0,1,0,1,0,0,,
1636,"192.168.10.25:51563->50.19.124.156:80","2017-07-03 13:22:17.546","2017-07-03 13:22:17.546","192.168.10.25",51563,"50.19.124.156",80,HTTP,"0.000000","1499088137.546156","1499088137.546156",1,360,0,0,360,0,0,1,0,1,0,0,,
1636,"50.19.124.156:80->192.168.10.25:51563","2017-07-03 13:22:17.598","2017-07-03 13:22:17.598","50.19.124.156",80,"192.168.10.25",51563,HTTP,"0.000000","1499088137.598726","1499088137.598726",1,479,0,0,479,0,0,1,0,1,0,0,,
16364,"192.168.10.16:41812->23.15.4.19:80","2017-07-03 14:03:03.038","2017-07-03 14:03:03.038","192.168.10.16",41812,"23.15.4.19",80,HTTP,"0.000000","1499090583.038003","1499090583.038003",1,1002,0,0,1002,0,0,1,0,1,0,0,,
16364,"23.15.4.19:80->192.168.10.16:41812","2017-07-03 14:03:03.075","2017-07-03 14:03:03.075","23.15.4.19",80,"192.168.10.16",41812,HTTP,"0.000000","1499090583.075665","1499090583.075665",1,1093,0,0,1093,0,0,1,0,1,0,0,,
1637,"104.17.55.121:80->192.168.10.9:62692","2017-07-03 12:45:39.916","2017-07-03 12:45:41.336","104.17.55.121",80,"192.168.10.9",62692,HTTP,"1.419596","1499085939.916914","1499085941.336510",4,3923,"2.817703","2763.462","980.75",0,0,4,0,4,0,0,,
1637,"192.168.10.9:62692->104.17.55.121:80","2017-07-03 12:45:39.880","2017-07-03 12:45:41.308","192.168.10.9",62692,"104.17.55.121",80,HTTP,"1.427648","1499085939.880874","1499085941.308522",4,1562,"2.801811","1094.107","390.5",0,0,4,0,4,0,0,,
1638,"104.17.54.121:80->192.168.10.9:62693","2017-07-03 12:45:40.018","2017-07-03 12:45:41.333","104.17.54.121",80,"192.168.10.9",62693,HTTP,"1.315499","1499085940.018033","1499085941.333532",4,1520,"3.040671","1155.455",380,0,0,4,0,4,0,0,,
1638,"192.168.10.9:62693->104.17.54.121:80","2017-07-03 12:45:39.880","2017-07-03 12:45:41.308","192.168.10.9",62693,"104.17.54.121",80,HTTP,"1.428063","1499085939.880696","1499085941.308759",4,1556,"2.800997","1089.588",389,0,0,4,0,4,0,0,,
16380,"192.168.10.16:41940->198.51.152.184:80","2017-07-03 14:03:03.271","2017-07-03 14:03:03.271","192.168.10.16",41940,"198.51.152.184",80,HTTP,"0.000000","1499090583.271703","1499090583.271703",1,406,0,0,406,0,0,1,0,1,0,0,,
16380,"198.51.152.184:80->192.168.10.16:41940","2017-07-03 14:03:03.298","2017-07-03 14:03:03.298","198.51.152.184",80,"192.168.10.16",41940,HTTP,"0.000000","1499090583.298619","1499090583.298619",1,611,0,0,611,0,0,1,0,1,0,0,,
16389,"192.168.10.16:50930->52.205.79.28:80","2017-07-03 14:03:03.484","2017-07-03 14:03:03.484","192.168.10.16",50930,"52.205.79.28",80,HTTP,"0.000000","1499090583.484186","1499090583.484186",1,465,0,0,465,0,0,1,0,1,0,0,,
16389,"52.205.79.28:80->192.168.10.16:50930","2017-07-03 14:03:03.536","2017-07-03 14:03:03.536","52.205.79.28",80,"192.168.10.16",50930,HTTP,"0.000000","1499090583.536791","1499090583.536791",1,1057,0,0,1057,0,0,1,0,1,0,0,,
1639,"104.17.54.121:80->192.168.10.9:62694","2017-07-03 12:45:39.950","2017-07-03 12:45:39.950","104.17.54.121",80,"192.168.10.9",62694,HTTP,"0.000000","1499085939.950214","1499085939.950214",1,1402,0,0,1402,0,0,1,0,1,0,0,,
1639,"192.168.10.9:62694->104.17.54.121:80","2017-07-03 12:45:39.880","2017-07-03 12:45:39.880","192.168.10.9",62694,"104.17.54.121",80,HTTP,"0.000000","1499085939.880577","1499085939.880577",1,349,0,0,349,0,0,1,0,1,0,0,,
16390,"192.168.10.16:45318->23.21.90.177:80","2017-07-03 14:03:03.510","2017-07-03 14:03:03.510","192.168.10.16",45318,"23.21.90.177",80,HTTP,"0.000000","1499090583.510834","1499090583.510834",1,890,0,0,890,0,0,1,0,1,0,0,,
16390,"23.21.90.177:80->192.168.10.16:45318","2017-07-03 14:03:03.564","2017-07-03 14:03:03.564","23.21.90.177",80,"192.168.10.16",45318,HTTP,"0.000000","1499090583.564292","1499090583.564292",1,1503,0,0,1503,0,0,1,0,1,0,0,,
1640,"104.17.54.121:80->192.168.10.9:62695","2017-07-03 12:45:40.034","2017-07-03 12:45:40.034","104.17.54.121",80,"192.168.10.9",62695,HTTP,"0.000000","1499085940.034819","1499085940.034819",1,1228,0,0,1228,0,0,1,0,1,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
1640,"192.168.10.9:62695->104.17.54.121:80","2017-07-03 12:45:39.958","2017-07-03 12:45:39.958","192.168.10.9",62695,"104.17.54.121",80,HTTP,"0.000000","1499085939.958958","1499085939.958958",1,343,0,0,343,0,0,1,0,1,0,0,,
16400,"104.88.83.55:80->192.168.10.16:43686","2017-07-03 14:03:07.816","2017-07-03 14:03:08.103","104.88.83.55",80,"192.168.10.16",43686,HTTP,"0.287017","1499090587.816682","1499090588.103699",3,4236,"10.4523","14758.7",1412,0,0,3,0,3,0,0,,
16400,"192.168.10.16:43686->104.88.83.55:80","2017-07-03 14:03:07.791","2017-07-03 14:03:08.078","192.168.10.16",43686,"104.88.83.55",80,HTTP,"0.287462","1499090587.791316","1499090588.078778",3,7648,"10.4362","26605.3","2549.3333333333335",0,0,3,0,3,0,0,,
16405,"192.168.10.14:54111->54.235.105.11:80","2017-07-03 14:48:09.242","2017-07-03 14:48:09.242","192.168.10.14",54111,"54.235.105.11",80,HTTP,"0.000000","1499093289.242023","1499093289.242023",1,502,0,0,502,0,0,1,0,1,0,0,,
16405,"54.235.105.11:80->192.168.10.14:54111","2017-07-03 14:48:09.294","2017-07-03 14:48:09.294","54.235.105.11",80,"192.168.10.14",54111,HTTP,"0.000000","1499093289.294560","1499093289.294560",1,213,0,0,213,0,0,1,0,1,0,0,,
16406,"151.101.45.181:80->192.168.10.25:56191","2017-07-03 14:03:04.703","2017-07-03 14:03:04.703","151.101.45.181",80,"192.168.10.25",56191,HTTP,"0.000000","1499090584.703289","1499090584.703289",1,1783,0,0,1783,0,0,1,0,1,0,0,,
16406,"192.168.10.25:56191->151.101.45.181:80","2017-07-03 14:03:04.670","2017-07-03 14:03:04.670","192.168.10.25",56191,"151.101.45.181",80,HTTP,"0.000000","1499090584.670243","1499090584.670243",1,436,0,0,436,0,0,1,0,1,0,0,,
16407,"151.101.66.2:80->192.168.10.25:56192","2017-07-03 14:03:04.683","2017-07-03 14:03:04.683","151.101.66.2",80,"192.168.10.25",56192,HTTP,"0.000000","1499090584.683499","1499090584.683499",1,524,0,0,524,0,0,1,0,1,0,0,,
16408,"104.27.144.38:80->192.168.10.12:55796","2017-07-03 14:48:09.868","2017-07-03 14:48:13.290","104.27.144.38",80,"192.168.10.12",55796,HTTP,"3.421311","1499093289.868696","1499093293.290007",5,2941,"1.461428","859.6120","588.2",0,0,5,0,5,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
16408,"192.168.10.12:55796->104.27.144.38:80","2017-07-03 14:48:09.459","2017-07-03 14:48:13.271","192.168.10.12",55796,"104.27.144.38",80,HTTP,"3.812755","1499093289.459091","1499093293.271846",5,4230,"1.311388","1109.434",846,0,0,5,0,5,0,0,"TCP ACKed unseen segment","TCP ACKed unseen segment"
16409,"104.198.13.121:80->192.168.10.25:56194","2017-07-03 14:03:06.129","2017-07-03 14:03:06.129","104.198.13.121",80,"192.168.10.25",56194,HTTP,"0.000000","1499090586.129805","1499090586.129805",1,526,0,0,526,0,0,1,0,1,0,0,,
16409,"104.27.144.38:80->192.168.10.12:55798","2017-07-03 14:48:09.860","2017-07-03 14:48:13.300","104.27.144.38",80,"192.168.10.12",55798,HTTP,"3.440716","1499093289.860136","1499093293.300852",9,5480,"2.615735","1592.692","608.8888888888889",0,0,9,0,9,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
16409,"192.168.10.12:55798->104.27.144.38:80","2017-07-03 14:48:09.812","2017-07-03 14:48:13.280","192.168.10.12",55798,"104.27.144.38",80,HTTP,"3.468464","1499093289.812142","1499093293.280606",9,7751,"2.594808","2234.707","861.2222222222222",0,0,9,0,9,0,0,"TCP ACKed unseen segment","TCP ACKed unseen segment"
16409,"192.168.10.25:56194->104.198.13.121:80","2017-07-03 14:03:06.049","2017-07-03 14:03:06.049","192.168.10.25",56194,"104.198.13.121",80,HTTP,"0.000000","1499090586.049628","1499090586.049628",1,590,0,0,590,0,0,1,0,1,0,0,,
1641,"104.17.54.121:80->192.168.10.9:62696","2017-07-03 12:45:40.060","2017-07-03 12:45:41.339","104.17.54.121",80,"192.168.10.9",62696,HTTP,"1.278887","1499085940.060999","1499085941.339886",4,4946,"3.127720","3867.425","1236.5",0,0,4,0,4,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
1641,"192.168.10.9:62696->104.17.54.121:80","2017-07-03 12:45:39.958","2017-07-03 12:45:41.311","192.168.10.9",62696,"104.17.54.121",80,HTTP,"1.352514","1499085939.958831","1499085941.311345",4,1572,"2.957455","1162.280",393,0,0,4,0,4,0,0,,
16410,"104.198.13.121:80->192.168.10.25:56195","2017-07-03 14:03:06.547","2017-07-03 14:03:06.547","104.198.13.121",80,"192.168.10.25",56195,HTTP,"0.000000","1499090586.547534","1499090586.547534",1,855,0,0,855,0,0,1,0,1,0,0,,
16410,"104.27.144.38:80->192.168.10.12:55800","2017-07-03 14:48:09.844","2017-07-03 14:48:16.190","104.27.144.38",80,"192.168.10.12",55800,HTTP,"6.345712","1499093289.844627","1499093296.190339",16,6282,"2.521388","989.9598","392.625",0,0,16,0,16,0,0,,
16410,"192.168.10.12:55800->104.27.144.38:80","2017-07-03 14:48:09.812","2017-07-03 14:48:16.173","192.168.10.12",55800,"104.27.144.38",80,HTTP,"6.360942","1499093289.812626","1499093296.173568",16,14998,"2.515351","2357.827","937.375",0,0,16,0,16,0,0,,
16411,"104.27.144.38:80->192.168.10.12:55802","2017-07-03 14:48:09.834","2017-07-03 14:48:13.317","104.27.144.38",80,"192.168.10.12",55802,HTTP,"3.483522","1499093289.834430","1499093293.317952",7,7991,"2.009461","2293.943","1141.5714285714287",0,0,7,0,7,0,0,,
16411,"192.168.10.12:55802->104.27.144.38:80","2017-07-03 14:48:09.812","2017-07-03 14:48:13.284","192.168.10.12",55802,"104.27.144.38",80,HTTP,"3.471834","1499093289.812854","1499093293.284688",7,6131,"2.016225","1765.925","875.8571428571429",0,0,7,0,7,0,0,,
16412,"104.27.144.38:80->192.168.10.12:55804","2017-07-03 14:48:10.023","2017-07-03 14:48:13.272","104.27.144.38",80,"192.168.10.12",55804,HTTP,"3.248835","1499093290.023726","1499093293.272561",2,1341,"0.6156053","412.7633","670.5",0,0,2,0,2,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
16412,"192.168.10.12:55804->104.27.144.38:80","2017-07-03 14:48:09.813","2017-07-03 14:48:13.252","192.168.10.12",55804,"104.27.144.38",80,HTTP,"3.439288","1499093289.813248","1499093293.252536",2,1955,"0.5815157","568.4316","977.5",0,0,2,0,2,0,0,,
16413,"104.27.144.38:80->192.168.10.12:55806","2017-07-03 14:48:09.834","2017-07-03 14:48:13.514","104.27.144.38",80,"192.168.10.12",55806,HTTP,"3.679491","1499093289.834686","1499093293.514177",15,7439,"4.076651","2021.747","495.93333333333334",0,0,15,0,15,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
16413,"192.168.10.12:55806->104.27.144.38:80","2017-07-03 14:48:09.813","2017-07-03 14:48:13.496","192.168.10.12",55806,"104.27.144.38",80,HTTP,"3.682649","1499093289.813575","1499093293.496224",15,13331,"4.073155","3619.949","888.7333333333333",0,0,15,0,15,0,0,,
16415,"104.16.22.35:80->192.168.10.12:45320","2017-07-03 14:48:13.669","2017-07-03 14:48:15.611","104.16.22.35",80,"192.168.10.12",45320,HTTP,"1.941659","1499093293.669840","1499093295.611499",2,2208,"1.030047","1137.172",1104,0,0,2,0,2,0,0,,
16415,"192.168.10.12:45320->104.16.22.35:80","2017-07-03 14:48:13.612","2017-07-03 14:48:15.593","192.168.10.12",45320,"104.16.22.35",80,HTTP,"1.980392","1499093293.612699","1499093295.593091",2,883,"1.009901","445.8713","441.5",0,0,2,0,2,0,0,,
16416,"104.16.22.35:80->192.168.10.12:45318","2017-07-03 14:48:09.949","2017-07-03 14:48:09.949","104.16.22.35",80,"192.168.10.12",45318,HTTP,"0.000000","1499093289.949651","1499093289.949651",1,2103,0,0,2103,0,0,1,0,1,0,0,,
16416,"162.248.16.50:80->192.168.10.16:58320","2017-07-03 14:03:07.212","2017-07-03 14:03:07.212","162.248.16.50",80,"192.168.10.16",58320,HTTP,"0.000000","1499090587.212862","1499090587.212862",1,1493,0,0,1493,0,0,1,0,1,0,0,,
16416,"192.168.10.12:45318->104.16.22.35:80","2017-07-03 14:48:09.880","2017-07-03 14:48:13.438","192.168.10.12",45318,"104.16.22.35",80,HTTP,"3.558099","1499093289.880753","1499093293.438852",2,901,"0.5620979","253.2251","450.5",0,0,2,0,2,0,0,,
16416,"192.168.10.16:58320->162.248.16.50:80","2017-07-03 14:03:07.124","2017-07-03 14:03:07.124","192.168.10.16",58320,"162.248.16.50",80,HTTP,"0.000000","1499090587.124826","1499090587.124826",1,1071,0,0,1071,0,0,1,0,1,0,0,,
16417,"104.19.195.102:80->192.168.10.12:49574","2017-07-03 14:48:09.932","2017-07-03 14:48:09.932","104.19.195.102",80,"192.168.10.12",49574,HTTP,"0.000000","1499093289.932917","1499093289.932917",1,995,0,0,995,0,0,1,0,1,0,0,,
16417,"192.168.10.12:49574->104.19.195.102:80","2017-07-03 14:48:09.891","2017-07-03 14:48:09.891","192.168.10.12",49574,"104.19.195.102",80,HTTP,"0.000000","1499093289.891962","1499093289.891962",1,384,0,0,384,0,0,1,0,1,0,0,,
16418,"192.168.10.16:44732->74.119.118.67:80","2017-07-03 14:03:07.150","2017-07-03 14:03:07.150","192.168.10.16",44732,"74.119.118.67",80,HTTP,"0.000000","1499090587.150114","1499090587.150114",1,344,0,0,344,0,0,1,0,1,0,0,,
16418,"74.119.118.67:80->192.168.10.16:44732","2017-07-03 14:03:07.174","2017-07-03 14:03:07.174","74.119.118.67",80,"192.168.10.16",44732,HTTP,"0.000000","1499090587.174359","1499090587.174359",1,315,0,0,315,0,0,1,0,1,0,0,,
16419,"104.27.144.38:80->192.168.10.12:55818","2017-07-03 14:48:10.070","2017-07-03 14:48:13.794","104.27.144.38",80,"192.168.10.12",55818,HTTP,"3.724643","1499093290.070340","1499093293.794983",22,8324,"5.906606","2234.845","378.3636363636364",0,0,22,0,22,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
16419,"192.168.10.12:55818->104.27.144.38:80","2017-07-03 14:48:10.023","2017-07-03 14:48:13.772","192.168.10.12",55818,"104.27.144.38",80,HTTP,"3.748560","1499093290.023980","1499093293.772540",22,9025,"5.868920","2407.591","410.22727272727275",0,0,22,0,22,0,0,,
16419,"192.168.10.16:48858->52.207.194.86:80","2017-07-03 14:03:07.511","2017-07-03 14:03:07.665","192.168.10.16",48858,"52.207.194.86",80,HTTP,"0.153187","1499090587.511978","1499090587.665165",2,2029,"13.0559","13245.2","1014.5",0,0,2,0,2,0,0,,
16419,"52.207.194.86:80->192.168.10.16:48858","2017-07-03 14:03:07.564","2017-07-03 14:03:07.717","52.207.194.86",80,"192.168.10.16",48858,HTTP,"0.152771","1499090587.564562","1499090587.717333",2,903,"13.0915","5910.81","451.5",0,0,2,0,2,0,0,,
1642,"192.168.10.8:51716->192.40.39.121:80","2017-07-03 14:11:31.149","2017-07-03 14:11:31.149","192.168.10.8",51716,"192.40.39.121",80,HTTP,"0.000000","1499091091.149575","1499091091.149575",1,939,0,0,939,0,0,1,0,1,0,0,,
1642,"192.40.39.121:80->192.168.10.8:51716","2017-07-03 14:11:31.181","2017-07-03 14:11:31.181","192.40.39.121",80,"192.168.10.8",51716,HTTP,"0.000000","1499091091.181049","1499091091.181049",1,626,0,0,626,0,0,1,0,1,0,0,,
16420,"104.27.144.38:80->192.168.10.12:55820","2017-07-03 14:48:10.045","2017-07-03 14:48:10.929","104.27.144.38",80,"192.168.10.12",55820,HTTP,"0.883623","1499093290.045492","1499093290.929115",6,5782,"6.79023","6543.51","963.6666666666666",0,0,6,0,6,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
16420,"192.168.10.12:55820->104.27.144.38:80","2017-07-03 14:48:10.024","2017-07-03 14:48:10.560","192.168.10.12",55820,"104.27.144.38",80,HTTP,"0.536431","1499093290.024016","1499093290.560447",6,2352,"11.1850","4384.53",392,0,0,6,0,6,0,0,,
16420,"192.168.10.16:48860->52.207.194.86:80","2017-07-03 14:03:07.236","2017-07-03 14:03:08.129","192.168.10.16",48860,"52.207.194.86",80,HTTP,"0.893499","1499090587.236097","1499090588.129596",6,5683,"6.71517","6360.39","947.1666666666666",0,0,6,0,6,0,0,,
16420,"52.207.194.86:80->192.168.10.16:48860","2017-07-03 14:03:07.300","2017-07-03 14:03:08.181","52.207.194.86",80,"192.168.10.16",48860,HTTP,"0.881584","1499090587.300277","1499090588.181861",6,3751,"6.80593","4254.84","625.1666666666666",0,0,6,0,6,0,0,,
16421,"104.27.144.38:80->192.168.10.12:55822","2017-07-03 14:48:10.043","2017-07-03 14:48:13.795","104.27.144.38",80,"192.168.10.12",55822,HTTP,"3.751646","1499093290.043512","1499093293.795158",18,14193,"4.797894","3783.140","788.5",0,0,18,0,18,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
16421,"192.168.10.12:55822->104.27.144.38:80","2017-07-03 14:48:10.024","2017-07-03 14:48:13.772","192.168.10.12",55822,"104.27.144.38",80,HTTP,"3.748489","1499093290.024048","1499093293.772537",18,7481,"4.801935","1995.738","415.6111111111111",0,0,18,0,18,0,0,"TCP ACKed unseen segment","TCP ACKed unseen segment"
16422,"104.27.144.38:80->192.168.10.12:55824","2017-07-03 14:48:10.046","2017-07-03 14:48:10.890","104.27.144.38",80,"192.168.10.12",55824,HTTP,"0.844389","1499093290.046551","1499093290.890940",8,5241,"9.47431","6206.86","655.125",0,0,8,0,8,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
16422,"192.168.10.12:55824->104.27.144.38:80","2017-07-03 14:48:10.024","2017-07-03 14:48:10.382","192.168.10.12",55824,"104.27.144.38",80,HTTP,"0.358852","1499093290.024020","1499093290.382872",8,3098,"22.2933","8633.08","387.25",0,0,8,0,8,0,0,"TCP ACKed unseen segment","TCP ACKed unseen segment"
16422,"192.168.10.16:58768->74.119.118.94:80","2017-07-03 14:03:07.278","2017-07-03 14:03:07.278","192.168.10.16",58768,"74.119.118.94",80,HTTP,"0.000000","1499090587.278247","1499090587.278247",1,629,0,0,629,0,0,1,0,1,0,0,,
16422,"74.119.118.94:80->192.168.10.16:58768","2017-07-03 14:03:07.304","2017-07-03 14:03:07.304","74.119.118.94",80,"192.168.10.16",58768,HTTP,"0.000000","1499090587.304165","1499090587.304165",1,697,0,0,697,0,0,1,0,1,0,0,,
16423,"192.0.73.2:80->192.168.10.16:60436","2017-07-03 14:03:07.304","2017-07-03 14:03:07.304","192.0.73.2",80,"192.168.10.16",60436,HTTP,"0.000000","1499090587.304622","1499090587.304622",1,911,0,0,911,0,0,1,0,1,0,0,,
16423,"192.168.10.16:60436->192.0.73.2:80","2017-07-03 14:03:07.279","2017-07-03 14:03:07.279","192.168.10.16",60436,"192.0.73.2",80,HTTP,"0.000000","1499090587.279472","1499090587.279472",1,276,0,0,276,0,0,1,0,1,0,0,,
16424,"104.27.144.38:80->192.168.10.12:55826","2017-07-03 14:48:10.075","2017-07-03 14:48:13.809","104.27.144.38",80,"192.168.10.12",55826,HTTP,"3.733966","1499093290.075558","1499093293.809524",21,18238,"5.624047","4884.351","868.4761904761905",0,0,21,0,21,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
16424,"192.168.10.12:55826->104.27.144.38:80","2017-07-03 14:48:10.039","2017-07-03 14:48:13.772","192.168.10.12",55826,"104.27.144.38",80,HTTP,"3.732730","1499093290.039758","1499093293.772488",21,8704,"5.625909","2331.805","414.4761904761905",0,0,21,0,21,0,0,,
