"tcp_stream","flow_id","flow_start","flow_finish","src_ip","src_port","dst_ip","dst_port",protocol,"total_duration","start_time","finish_time","total_packets","total_bytes",pps,bps,bpp,"total_http_errors","total_failures","flag_ack","flag_fin","flag_psh","flag_rst","flag_syn","first_flag","last_flag"
182172,"192.168.10.15:58068->72.21.91.125:80","2017-07-07 18:37:59.332","2017-07-07 18:37:59.595","192.168.10.15",58068,"72.21.91.125",80,HTTP,"0.263358","1499452679.332387","1499452679.595745",6,1782,"22.7827","6766.45",297,0,0,6,0,6,0,0,,
182172,"72.21.91.125:80->192.168.10.15:58068","2017-07-07 18:37:59.364","2017-07-07 18:37:59.621","72.21.91.125",80,"192.168.10.15",58068,HTTP,"0.257354","1499452679.364260","1499452679.621614",6,7128,"23.3142","27697.3",1188,0,0,6,0,6,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
182173,"192.168.10.15:58069->72.21.91.125:80","2017-07-07 18:37:59.332","2017-07-07 18:37:59.646","192.168.10.15",58069,"72.21.91.125",80,HTTP,"0.314315","1499452679.332330","1499452679.646645",11,3252,"34.9967","10346.3","295.6363636363636",0,0,11,0,11,0,0,,
182173,"72.21.91.125:80->192.168.10.15:58069","2017-07-07 18:37:59.362","2017-07-07 18:37:59.671","72.21.91.125",80,"192.168.10.15",58069,HTTP,"0.308963","1499452679.362454","1499452679.671417",11,18502,"35.6030","59884.2",1682,0,0,11,0,11,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
182174,"192.168.10.15:58070->72.21.91.125:80","2017-07-07 18:37:59.332","2017-07-07 18:37:59.617","192.168.10.15",58070,"72.21.91.125",80,HTTP,"0.284901","1499452679.332277","1499452679.617178",8,2373,"28.0799","8329.21","296.625",0,0,8,0,8,0,0,,
182174,"72.21.91.125:80->192.168.10.15:58070","2017-07-07 18:37:59.360","2017-07-07 18:37:59.644","72.21.91.125",80,"192.168.10.15",58070,HTTP,"0.284108","1499452679.360388","1499452679.644496",8,12558,"28.1583","44201.5","1569.75",0,0,8,0,8,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
182175,"192.168.10.15:58071->72.21.91.125:80","2017-07-07 18:37:59.332","2017-07-07 18:37:59.623","192.168.10.15",58071,"72.21.91.125",80,HTTP,"0.291488","1499452679.332252","1499452679.623740",10,2942,"34.3067","10093.0","294.2",0,0,10,0,10,0,0,,
182175,"72.21.91.125:80->192.168.10.15:58071","2017-07-07 18:37:59.358","2017-07-07 18:37:59.650","72.21.91.125",80,"192.168.10.15",58071,HTTP,"0.291453","1499452679.358642","1499452679.650095",9,16109,"30.8798","55271.4","1789.888888888889",0,0,9,0,9,0,0,"TCP Spurious Retransmission","TCP Spurious Retransmission"
182176,"192.168.10.15:58072->72.21.91.125:80","2017-07-07 18:37:59.342","2017-07-07 18:37:59.642","192.168.10.15",58072,"72.21.91.125",80,HTTP,"0.299993","1499452679.342182","1499452679.642175",10,2959,"33.3341","9863.56","295.9",0,0,10,0,10,0,0,,
182176,"72.21.91.125:80->192.168.10.15:58072","2017-07-07 18:37:59.369","2017-07-07 18:37:59.668","72.21.91.125",80,"192.168.10.15",58072,HTTP,"0.299202","1499452679.369253","1499452679.668455",10,14084,"33.4222","47071.9","1408.4",0,0,10,0,10,0,0,,
182177,"192.168.10.15:58073->72.21.91.125:80","2017-07-07 18:37:59.357","2017-07-07 18:37:59.631","192.168.10.15",58073,"72.21.91.125",80,HTTP,"0.274005","1499452679.357113","1499452679.631118",8,2355,"29.1965","8594.73","294.375",0,0,8,0,8,0,0,,
182177,"72.21.91.125:80->192.168.10.15:58073","2017-07-07 18:37:59.383","2017-07-07 18:37:59.655","72.21.91.125",80,"192.168.10.15",58073,HTTP,"0.272242","1499452679.383660","1499452679.655902",8,7533,"29.3856","27670.3","941.625",0,0,8,0,8,0,0,,
182178,"192.168.10.15:58074->52.84.8.26:80","2017-07-07 18:37:59.370","2017-07-07 18:37:59.370","192.168.10.15",58074,"52.84.8.26",80,HTTP,"0.000000","1499452679.370586","1499452679.370586",1,386,0,0,386,0,0,1,0,1,0,0,,
182178,"52.84.8.26:80->192.168.10.15:58074","2017-07-07 18:37:59.409","2017-07-07 18:37:59.409","52.84.8.26",80,"192.168.10.15",58074,HTTP,"0.000000","1499452679.409344","1499452679.409344",1,367,0,0,367,0,0,1,0,1,0,0,,
182181,"172.217.3.98:80->192.168.10.15:58077","2017-07-07 18:37:59.470","2017-07-07 18:37:59.470","172.217.3.98",80,"192.168.10.15",58077,HTTP,"0.000000","1499452679.470768","1499452679.470768",1,116,0,0,116,0,0,1,0,1,0,0,,
182181,"192.168.10.15:58077->172.217.3.98:80","2017-07-07 18:37:59.433","2017-07-07 18:37:59.433","192.168.10.15",58077,"172.217.3.98",80,HTTP,"0.000000","1499452679.433334","1499452679.433334",1,335,0,0,335,0,0,1,0,1,0,0,,
182186,"104.16.160.13:80->192.168.10.15:58082","2017-07-07 18:37:59.785","2017-07-07 18:38:00.548","104.16.160.13",80,"192.168.10.15",58082,HTTP,"0.763133","1499452679.785160","1499452680.548293",2,913,"2.62077","1196.38","456.5",0,0,2,0,2,0,0,,
182186,"192.168.10.15:58082->104.16.160.13:80","2017-07-07 18:37:59.746","2017-07-07 18:38:00.529","192.168.10.15",58082,"104.16.160.13",80,HTTP,"0.783190","1499452679.746507","1499452680.529697",2,640,"2.55366","817.171",320,0,0,2,0,2,0,0,,
182187,"104.16.160.13:80->192.168.10.15:58083","2017-07-07 18:38:00.550","2017-07-07 18:38:00.550","104.16.160.13",80,"192.168.10.15",58083,HTTP,"0.000000","1499452680.550034","1499452680.550034",1,549,0,0,549,0,0,1,0,1,0,0,,
182187,"192.168.10.15:58083->104.16.160.13:80","2017-07-07 18:38:00.530","2017-07-07 18:38:00.530","192.168.10.15",58083,"104.16.160.13",80,HTTP,"0.000000","1499452680.530861","1499452680.530861",1,366,0,0,366,0,0,1,0,1,0,0,,
182190,"192.168.10.15:58085->52.94.232.33:80","2017-07-07 18:38:00.359","2017-07-07 18:38:00.359","192.168.10.15",58085,"52.94.232.33",80,HTTP,"0.000000","1499452680.359063","1499452680.359063",1,391,0,0,391,0,0,1,0,1,0,0,,
182190,"52.94.232.33:80->192.168.10.15:58085","2017-07-07 18:38:00.474","2017-07-07 18:38:00.474","52.94.232.33",80,"192.168.10.15",58085,HTTP,"0.000000","1499452680.474881","1499452680.474881",1,229,0,0,229,0,0,1,0,1,0,0,,
182191,"72.5.205.53:80->192.168.10.15:58086","2017-07-07 18:38:00.475","2017-07-07 18:38:00.475","72.5.205.53",80,"192.168.10.15",58086,HTTP,"0.000000","1499452680.475261","1499452680.475261",1,588,0,0,588,0,0,1,1,1,0,0,,
1822,"192.168.10.5:53522->74.119.118.82:80","2017-07-07 17:09:11.821","2017-07-07 17:09:11.821","192.168.10.5",53522,"74.119.118.82",80,HTTP,"0.000000","1499447351.821352","1499447351.821352",1,493,0,0,493,0,0,1,0,1,0,0,,
1822,"74.119.118.82:80->192.168.10.5:53522","2017-07-07 17:09:11.862","2017-07-07 17:09:11.862","74.119.118.82",80,"192.168.10.5",53522,HTTP,"0.000000","1499447351.862008","1499447351.862008",1,1180,0,0,1180,0,0,1,0,1,0,0,,
182203,"192.168.10.15:58090->23.15.4.11:80","2017-07-07 18:38:00.969","2017-07-07 18:38:00.969","192.168.10.15",58090,"23.15.4.11",80,HTTP,"0.000000","1499452680.969354","1499452680.969354",1,531,0,0,531,0,0,1,0,1,0,0,,
182203,"23.15.4.11:80->192.168.10.15:58090","2017-07-07 18:38:00.985","2017-07-07 18:38:00.985","23.15.4.11",80,"192.168.10.15",58090,HTTP,"0.000000","1499452680.985753","1499452680.985753",1,248,0,0,248,0,0,1,0,1,0,0,,
182205,"192.168.10.15:58091->199.96.57.6:80","2017-07-07 18:38:00.832","2017-07-07 18:38:00.832","192.168.10.15",58091,"199.96.57.6",80,HTTP,"0.000000","1499452680.832026","1499452680.832026",1,475,0,0,475,0,0,1,0,1,0,0,,
182205,"199.96.57.6:80->192.168.10.15:58091","2017-07-07 18:38:00.855","2017-07-07 18:38:00.855","199.96.57.6",80,"192.168.10.15",58091,HTTP,"0.000000","1499452680.855751","1499452680.855751",1,414,0,0,414,0,0,1,0,1,0,0,,
182215,"192.168.10.15:58092->68.67.178.196:80","2017-07-07 18:38:00.863","2017-07-07 18:38:00.863","192.168.10.15",58092,"68.67.178.196",80,HTTP,"0.000000","1499452680.863713","1499452680.863713",1,2341,0,0,2341,0,0,1,0,1,0,0,,
182215,"68.67.178.196:80->192.168.10.15:58092","2017-07-07 18:38:01.062","2017-07-07 18:38:01.062","68.67.178.196",80,"192.168.10.15",58092,HTTP,"0.000000","1499452681.062999","1499452681.062999",1,1195,0,0,1195,0,0,1,0,1,0,0,,
182216,"192.168.10.15:58093->68.67.178.196:80","2017-07-07 18:38:00.865","2017-07-07 18:38:02.294","192.168.10.15",58093,"68.67.178.196",80,HTTP,"1.429759","1499452680.865002","1499452682.294761",7,18563,"4.895930","12983.31","2651.8571428571427",0,0,7,0,7,0,0,,
182216,"68.67.178.196:80->192.168.10.15:58093","2017-07-07 18:38:01.057","2017-07-07 18:38:02.336","68.67.178.196",80,"192.168.10.15",58093,HTTP,"1.278903","1499452681.057302","1499452682.336205",7,4157,"5.473441","3250.442","593.8571428571429",0,0,7,0,7,0,0,,
182221,"67.217.177.158:80->192.168.10.15:58098","2017-07-07 18:38:01.087","2017-07-07 18:38:01.087","67.217.177.158",80,"192.168.10.15",58098,HTTP,"0.000000","1499452681.087765","1499452681.087765",1,838,0,0,838,0,0,1,0,1,0,0,,
182222,"67.217.177.158:80->192.168.10.15:58099","2017-07-07 18:38:06.127","2017-07-07 18:38:06.127","67.217.177.158",80,"192.168.10.15",58099,HTTP,"0.000000","1499452686.127018","1499452686.127018",1,187,0,0,187,1,0,1,1,0,0,0,,
182224,"192.168.10.15:58100->52.87.78.81:80","2017-07-07 18:38:01.019","2017-07-07 18:38:01.019","192.168.10.15",58100,"52.87.78.81",80,HTTP,"0.000000","1499452681.019263","1499452681.019263",1,455,0,0,455,0,0,1,0,1,0,0,,
182224,"52.87.78.81:80->192.168.10.15:58100","2017-07-07 18:38:01.071","2017-07-07 18:38:01.071","52.87.78.81",80,"192.168.10.15",58100,HTTP,"0.000000","1499452681.071039","1499452681.071039",1,715,0,0,715,0,0,1,0,1,0,0,,
182225,"192.168.10.15:58101->52.87.78.81:80","2017-07-07 18:38:01.019","2017-07-07 18:38:01.019","192.168.10.15",58101,"52.87.78.81",80,HTTP,"0.000000","1499452681.019524","1499452681.019524",1,452,0,0,452,0,0,1,0,1,0,0,,
182225,"52.87.78.81:80->192.168.10.15:58101","2017-07-07 18:38:01.167","2017-07-07 18:38:01.167","52.87.78.81",80,"192.168.10.15",58101,HTTP,"0.000000","1499452681.167831","1499452681.167831",1,2538,0,0,2538,0,0,1,0,1,0,0,,
182226,"192.168.10.15:58102->52.21.154.165:80","2017-07-07 18:38:01.019","2017-07-07 18:38:01.019","192.168.10.15",58102,"52.21.154.165",80,HTTP,"0.000000","1499452681.019468","1499452681.019468",1,563,0,0,563,0,0,1,0,1,0,0,,
182226,"52.21.154.165:80->192.168.10.15:58102","2017-07-07 18:38:01.179","2017-07-07 18:38:01.179","52.21.154.165",80,"192.168.10.15",58102,HTTP,"0.000000","1499452681.179488","1499452681.179488",1,729,0,0,729,0,0,1,0,1,0,0,,
182228,"192.168.10.15:58104->52.21.154.165:80","2017-07-07 18:38:01.021","2017-07-07 18:38:01.021","192.168.10.15",58104,"52.21.154.165",80,HTTP,"0.000000","1499452681.021593","1499452681.021593",1,565,0,0,565,0,0,1,0,1,0,0,,
182228,"52.21.154.165:80->192.168.10.15:58104","2017-07-07 18:38:01.253","2017-07-07 18:38:01.253","52.21.154.165",80,"192.168.10.15",58104,HTTP,"0.000000","1499452681.253491","1499452681.253491",1,1664,0,0,1664,0,0,1,0,1,0,0,,
182232,"192.168.10.15:58108->74.119.118.67:80","2017-07-07 18:38:01.085","2017-07-07 18:38:01.085","192.168.10.15",58108,"74.119.118.67",80,HTTP,"0.000000","1499452681.085306","1499452681.085306",1,2685,0,0,2685,0,0,1,0,1,0,0,,
182232,"74.119.118.67:80->192.168.10.15:58108","2017-07-07 18:38:01.110","2017-07-07 18:38:01.110","74.119.118.67",80,"192.168.10.15",58108,HTTP,"0.000000","1499452681.110122","1499452681.110122",1,315,0,0,315,0,0,1,0,1,0,0,,
182235,"95.154.251.132:80->192.168.10.15:58111","2017-07-07 18:38:07.199","2017-07-07 18:38:07.199","95.154.251.132",80,"192.168.10.15",58111,HTTP,"0.000000","1499452687.199651","1499452687.199651",1,187,0,0,187,1,0,1,1,0,0,0,,
182236,"192.168.10.15:58112->95.154.251.132:80","2017-07-07 18:38:01.364","2017-07-07 18:38:01.364","192.168.10.15",58112,"95.154.251.132",80,HTTP,"0.000000","1499452681.364451","1499452681.364451",1,425,0,0,425,0,0,1,0,1,0,0,single,single
182236,"95.154.251.132:80->192.168.10.15:58112","2017-07-07 18:38:01.479","2017-07-07 18:38:01.479","95.154.251.132",80,"192.168.10.15",58112,HTTP,"0.000000","1499452681.479517","1499452681.479517",1,497,0,0,497,0,0,1,1,0,0,0,,
182241,"192.168.10.15:58117->52.72.156.243:80","2017-07-07 18:38:01.428","2017-07-07 18:38:01.428","192.168.10.15",58117,"52.72.156.243",80,HTTP,"0.000000","1499452681.428909","1499452681.428909",1,515,0,0,515,0,0,1,0,1,0,0,,
182241,"52.72.156.243:80->192.168.10.15:58117","2017-07-07 18:38:01.480","2017-07-07 18:38:01.480","52.72.156.243",80,"192.168.10.15",58117,HTTP,"0.000000","1499452681.480366","1499452681.480366",1,382,0,0,382,0,0,1,0,1,0,0,,
182242,"192.168.10.15:58118->80.85.85.173:80","2017-07-07 18:38:01.497","2017-07-07 18:38:01.497","192.168.10.15",58118,"80.85.85.173",80,HTTP,"0.000000","1499452681.497434","1499452681.497434",1,357,0,0,357,0,0,1,0,1,0,0,,
182242,"80.85.85.173:80->192.168.10.15:58118","2017-07-07 18:38:01.593","2017-07-07 18:38:01.593","80.85.85.173",80,"192.168.10.15",58118,HTTP,"0.000000","1499452681.593123","1499452681.593123",1,288,0,0,288,0,0,1,0,1,0,0,,
182247,"192.168.10.15:58123->69.169.85.6:80","2017-07-07 18:38:01.440","2017-07-07 18:38:01.440","192.168.10.15",58123,"69.169.85.6",80,HTTP,"0.000000","1499452681.440894","1499452681.440894",1,363,0,0,363,0,0,1,0,1,0,0,,
182247,"69.169.85.6:80->192.168.10.15:58123","2017-07-07 18:38:01.464","2017-07-07 18:38:01.464","69.169.85.6",80,"192.168.10.15",58123,HTTP,"0.000000","1499452681.464936","1499452681.464936",1,683,0,0,683,0,0,1,0,1,0,0,,
182248,"192.168.10.15:58124->52.7.92.162:80","2017-07-07 18:38:01.479","2017-07-07 18:38:01.479","192.168.10.15",58124,"52.7.92.162",80,HTTP,"0.000000","1499452681.479047","1499452681.479047",1,403,0,0,403,0,0,1,0,1,0,0,,
182248,"52.7.92.162:80->192.168.10.15:58124","2017-07-07 18:38:01.531","2017-07-07 18:38:01.531","52.7.92.162",80,"192.168.10.15",58124,HTTP,"0.000000","1499452681.531068","1499452681.531068",1,388,0,0,388,0,0,1,0,1,0,0,,
182250,"192.168.10.15:58126->34.252.214.195:80","2017-07-07 18:38:01.567","2017-07-07 18:38:01.567","192.168.10.15",58126,"34.252.214.195",80,HTTP,"0.000000","1499452681.567599","1499452681.567599",1,407,0,0,407,0,0,1,0,1,0,0,,
182250,"34.252.214.195:80->192.168.10.15:58126","2017-07-07 18:38:01.675","2017-07-07 18:38:01.675","34.252.214.195",80,"192.168.10.15",58126,HTTP,"0.000000","1499452681.675213","1499452681.675213",1,519,0,0,519,0,0,1,0,1,0,0,,
182258,"192.168.10.15:58131->5.39.44.193:80","2017-07-07 18:38:01.730","2017-07-07 18:38:01.730","192.168.10.15",58131,"5.39.44.193",80,HTTP,"0.000000","1499452681.730091","1499452681.730091",1,397,0,0,397,0,0,1,0,1,0,0,,
182258,"5.39.44.193:80->192.168.10.15:58131","2017-07-07 18:38:01.847","2017-07-07 18:38:01.847","5.39.44.193",80,"192.168.10.15",58131,HTTP,"0.000000","1499452681.847148","1499452681.847148",1,431,0,0,431,0,0,1,1,0,0,0,,
182259,"172.217.3.98:80->192.168.10.15:58132","2017-07-07 18:38:01.707","2017-07-07 18:38:01.707","172.217.3.98",80,"192.168.10.15",58132,HTTP,"0.000000","1499452681.707538","1499452681.707538",1,143,0,0,143,0,0,1,0,1,0,0,,
182259,"192.168.10.15:58132->172.217.3.98:80","2017-07-07 18:38:01.670","2017-07-07 18:38:01.670","192.168.10.15",58132,"172.217.3.98",80,HTTP,"0.000000","1499452681.670713","1499452681.670713",1,324,0,0,324,0,0,1,0,1,0,0,,
182266,"192.168.10.15:58139->69.169.86.39:80","2017-07-07 18:38:01.826","2017-07-07 18:38:01.826","192.168.10.15",58139,"69.169.86.39",80,HTTP,"0.000000","1499452681.826740","1499452681.826740",1,640,0,0,640,0,0,1,0,1,0,0,,
182266,"69.169.86.39:80->192.168.10.15:58139","2017-07-07 18:38:01.869","2017-07-07 18:38:01.869","69.169.86.39",80,"192.168.10.15",58139,HTTP,"0.000000","1499452681.869656","1499452681.869656",1,840,0,0,840,0,0,1,0,1,0,0,,
182267,"139.162.159.252:80->192.168.10.15:58140","2017-07-07 18:38:02.024","2017-07-07 18:38:02.024","139.162.159.252",80,"192.168.10.15",58140,HTTP,"0.000000","1499452682.024752","1499452682.024752",1,229,0,0,229,0,0,1,0,1,0,0,,
182267,"192.168.10.15:58140->139.162.159.252:80","2017-07-07 18:38:01.892","2017-07-07 18:38:01.892","192.168.10.15",58140,"139.162.159.252",80,HTTP,"0.000000","1499452681.892213","1499452681.892213",1,352,0,0,352,0,0,1,0,1,0,0,,
182269,"68.67.178.243:80->192.168.10.15:58142","2017-07-07 18:38:02.014","2017-07-07 18:38:03.954","68.67.178.243",80,"192.168.10.15",58142,HTTP,"1.940159","1499452682.014064","1499452683.954223",4,3849,"2.061687","1983.858","962.25",0,0,4,0,4,0,0,,
182281,"192.168.10.15:58150->34.206.136.146:80","2017-07-07 18:38:02.300","2017-07-07 18:38:04.002","192.168.10.15",58150,"34.206.136.146",80,HTTP,"1.702137","1499452682.300464","1499452684.002601",3,2065,"1.762490","1213.181","688.3333333333334",0,0,3,0,3,0,0,,
182281,"34.206.136.146:80->192.168.10.15:58150","2017-07-07 18:38:02.364","2017-07-07 18:38:04.060","34.206.136.146",80,"192.168.10.15",58150,HTTP,"1.695800","1499452682.364844","1499452684.060644",3,1889,"1.769077","1113.929","629.6666666666666",0,0,3,0,3,0,0,,
1823,"104.88.12.52:80->192.168.10.5:53523","2017-07-07 17:09:11.855","2017-07-07 17:09:12.166","104.88.12.52",80,"192.168.10.5",53523,HTTP,"0.310604","1499447351.855801","1499447352.166405",2,3223,"6.43907","10376.6","1611.5",0,0,2,0,2,0,0,,
1823,"192.168.10.5:53523->104.88.12.52:80","2017-07-07 17:09:11.831","2017-07-07 17:09:12.138","192.168.10.5",53523,"104.88.12.52",80,HTTP,"0.306517","1499447351.831930","1499447352.138447",2,1199,"6.52492","3911.69","599.5",0,0,2,0,2,0,0,,
182335,"192.168.10.15:58180->184.26.154.73:80","2017-07-07 18:38:06.031","2017-07-07 18:38:06.031","192.168.10.15",58180,"184.26.154.73",80,HTTP,"0.000000","1499452686.031003","1499452686.031003",1,213,0,0,213,0,0,1,0,1,0,0,,
182336,"192.168.10.15:58182->104.97.114.112:80","2017-07-07 18:38:06.057","2017-07-07 18:38:06.057","192.168.10.15",58182,"104.97.114.112",80,HTTP,"0.000000","1499452686.057386","1499452686.057386",1,195,0,0,195,0,0,1,0,1,0,0,,
182337,"192.168.10.15:58181->104.97.114.112:80","2017-07-07 18:38:06.057","2017-07-07 18:38:06.057","192.168.10.15",58181,"104.97.114.112",80,HTTP,"0.000000","1499452686.057474","1499452686.057474",1,198,0,0,198,0,0,1,0,1,0,0,,
1824,"104.88.12.52:80->192.168.10.5:53524","2017-07-07 17:09:11.856","2017-07-07 17:09:11.856","104.88.12.52",80,"192.168.10.5",53524,HTTP,"0.000000","1499447351.856792","1499447351.856792",1,724,0,0,724,0,0,1,0,1,0,0,,
1824,"192.168.10.5:53524->104.88.12.52:80","2017-07-07 17:09:11.832","2017-07-07 17:09:11.832","192.168.10.5",53524,"104.88.12.52",80,HTTP,"0.000000","1499447351.832455","1499447351.832455",1,659,0,0,659,0,0,1,0,1,0,0,,
182412,"192.168.10.16:42936->23.21.78.116:80","2017-07-07 18:38:30.201","2017-07-07 18:38:30.201","192.168.10.16",42936,"23.21.78.116",80,HTTP,"0.000000","1499452710.201858","1499452710.201858",1,543,0,0,543,0,0,1,0,1,0,0,,
182412,"23.21.78.116:80->192.168.10.16:42936","2017-07-07 18:38:30.254","2017-07-07 18:38:30.254","23.21.78.116",80,"192.168.10.16",42936,HTTP,"0.000000","1499452710.254990","1499452710.254990",1,213,0,0,213,0,0,1,0,1,0,0,,
182485,"192.168.10.17:45669->199.59.88.242:80","2017-07-07 18:39:36.053","2017-07-07 18:41:36.085","192.168.10.17",45669,"199.59.88.242",80,HTTP,"120.032442","1499452776.053091","1499452896.085533",6,3625,"0.0499864862","30.2001688","604.1666666666666",0,0,6,0,6,0,0,,
182485,"199.59.88.242:80->192.168.10.17:45669","2017-07-07 18:39:36.109","2017-07-07 18:41:36.140","199.59.88.242",80,"192.168.10.17",45669,HTTP,"120.031727","1499452776.109032","1499452896.140759",6,3316,"0.0499867839","27.6260292","552.6666666666666",0,0,6,0,6,0,0,,
182486,"192.168.10.17:45670->199.59.88.242:80","2017-07-07 18:39:36.100","2017-07-07 18:41:36.087","192.168.10.17",45670,"199.59.88.242",80,HTTP,"119.987022","1499452776.100448","1499452896.087470",5,2999,"0.0416711733","24.9943698","599.8",0,0,5,0,5,0,0,,
182486,"199.59.88.242:80->192.168.10.17:45670","2017-07-07 18:39:36.156","2017-07-07 18:41:36.140","199.59.88.242",80,"192.168.10.17",45670,HTTP,"119.984034","1499452776.156729","1499452896.140763",5,2763,"0.0416722111","23.0280639","552.6",0,0,5,0,5,0,0,,
182487,"192.168.10.17:45671->199.59.88.242:80","2017-07-07 18:39:36.130","2017-07-07 18:41:36.005","192.168.10.17",45671,"199.59.88.242",80,HTTP,"119.875670","1499452776.130215","1499452896.005885",4,2434,"0.0333679053","20.3043704","608.5",0,0,4,0,4,0,0,,
182487,"199.59.88.242:80->192.168.10.17:45671","2017-07-07 18:39:36.186","2017-07-07 18:41:36.061","199.59.88.242",80,"192.168.10.17",45671,HTTP,"119.875309","1499452776.186344","1499452896.061653",4,2209,"0.0333680058","18.4274812","552.25",0,0,4,0,4,0,0,,
182488,"192.168.10.17:45672->199.59.88.242:80","2017-07-07 18:39:36.155","2017-07-07 18:41:36.060","192.168.10.17",45672,"199.59.88.242",80,HTTP,"119.904773","1499452776.155453","1499452896.060226",4,2403,"0.0333598063","20.0409036","600.75",0,0,4,0,4,0,0,,
182488,"199.59.88.242:80->192.168.10.17:45672","2017-07-07 18:39:36.218","2017-07-07 18:41:36.113","199.59.88.242",80,"192.168.10.17",45672,HTTP,"119.894291","1499452776.218769","1499452896.113060",4,2209,"0.0333627229","18.4245637","552.25",0,0,4,0,4,0,0,,
182552,"192.168.10.9:9227->23.63.226.51:80","2017-07-07 18:40:23.243","2017-07-07 18:41:23.176","192.168.10.9",9227,"23.63.226.51",80,HTTP,"59.933736","1499452823.243026","1499452883.176762",2,584,"0.033370187","9.7440947",292,0,0,2,0,2,0,0,,
182552,"23.63.226.51:80->192.168.10.9:9227","2017-07-07 18:40:23.286","2017-07-07 18:41:23.217","23.63.226.51",80,"192.168.10.9",9227,HTTP,"59.931478","1499452823.286411","1499452883.217889",2,768,"0.033371445","12.814635",384,0,0,2,0,2,0,0,,
1826,"104.88.12.52:80->192.168.10.5:53526","2017-07-07 17:09:12.162","2017-07-07 17:09:12.195","104.88.12.52",80,"192.168.10.5",53526,HTTP,"0.033174","1499447352.162364","1499447352.195538",2,1460,"60.288",44010,730,0,0,2,0,2,0,0,,
1826,"192.168.10.5:53526->104.88.12.52:80","2017-07-07 17:09:12.138","2017-07-07 17:09:12.164","192.168.10.5",53526,"104.88.12.52",80,HTTP,"0.026169","1499447352.138630","1499447352.164799",2,1308,"76.426",49983,654,0,0,2,0,2,0,0,,
182769,"192.168.10.17:45731->199.59.88.242:80","2017-07-07 18:40:36.812","2017-07-07 18:41:36.002","192.168.10.17",45731,"199.59.88.242",80,HTTP,"59.190695","1499452836.812098","1499452896.002793",2,1196,"0.033789095","20.205879",598,0,0,2,0,2,0,0,,
182769,"199.59.88.242:80->192.168.10.17:45731","2017-07-07 18:40:36.867","2017-07-07 18:41:36.056","199.59.88.242",80,"192.168.10.17",45731,HTTP,"59.189571","1499452836.867260","1499452896.056831",2,1106,"0.033789736","18.685724",553,0,0,2,0,2,0,0,,
1828,"192.168.10.5:53528->54.241.244.69:80","2017-07-07 17:09:12.235","2017-07-07 17:09:12.235","192.168.10.5",53528,"54.241.244.69",80,HTTP,"0.000000","1499447352.235899","1499447352.235899",1,730,0,0,730,0,0,1,0,1,0,0,,
1828,"54.241.244.69:80->192.168.10.5:53528","2017-07-07 17:09:12.324","2017-07-07 17:09:12.324","54.241.244.69",80,"192.168.10.5",53528,HTTP,"0.000000","1499447352.324131","1499447352.324131",1,677,0,0,677,0,0,1,0,1,0,0,,
182809,"184.84.243.218:80->192.168.10.16:47796","2017-07-07 18:40:39.437","2017-07-07 18:40:39.437","184.84.243.218",80,"192.168.10.16",47796,HTTP,"0.000000","1499452839.437303","1499452839.437303",1,384,0,0,384,0,0,1,0,1,0,0,,
182809,"192.168.10.16:47796->184.84.243.218:80","2017-07-07 18:40:39.414","2017-07-07 18:40:39.414","192.168.10.16",47796,"184.84.243.218",80,HTTP,"0.000000","1499452839.414742","1499452839.414742",1,294,0,0,294,0,0,1,0,1,0,0,,
1829,"54.241.244.69:80->192.168.10.5:53529","2017-07-07 17:09:17.953","2017-07-07 17:09:17.953","54.241.244.69",80,"192.168.10.5",53529,HTTP,"0.000000","1499447357.953567","1499447357.953567",1,187,0,0,187,1,0,1,1,0,0,0,,
182900,"199.244.51.60:80->192.168.10.16:44272","2017-07-07 18:41:07.720","2017-07-07 18:41:07.720","199.244.51.60",80,"192.168.10.16",44272,HTTP,"0.000000","1499452867.720416","1499452867.720416",1,669,0,0,669,0,0,1,0,1,0,0,,
182934,"192.168.10.5:55825->23.63.226.51:80","2017-07-07 18:41:26.483","2017-07-07 18:41:28.219","192.168.10.5",55825,"23.63.226.51",80,HTTP,"1.736840","1499452886.483070","1499452888.219910",2,584,"1.151517","336.2428",292,0,0,2,0,2,0,0,,
182934,"23.63.226.51:80->192.168.10.5:55825","2017-07-07 18:41:26.524","2017-07-07 18:41:28.261","23.63.226.51",80,"192.168.10.5",55825,HTTP,"1.737402","1499452886.524400","1499452888.261802",2,768,"1.151144","442.0393",384,0,0,2,0,2,0,0,,
1831,"192.168.10.5:53531->74.119.118.84:80","2017-07-07 17:09:12.253","2017-07-07 17:09:12.253","192.168.10.5",53531,"74.119.118.84",80,HTTP,"0.000000","1499447352.253254","1499447352.253254",1,569,0,0,569,0,0,1,0,1,0,0,,
1831,"74.119.118.84:80->192.168.10.5:53531","2017-07-07 17:09:12.304","2017-07-07 17:09:12.304","74.119.118.84",80,"192.168.10.5",53531,HTTP,"0.000000","1499447352.304337","1499447352.304337",1,392,0,0,392,0,0,1,0,1,0,0,,
